Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,7,Austin,Bound to Learn,Domestic,4.4562122429406825,22,98.03666934469501,1,SKUT2,0
1,6,Austin,Bound to Learn,Domestic,0.42397611988032047,12,5.087713438563846,1,SKUT3,1
1,10,Austin,Bound to Learn,Domestic,0.8217930043316464,1,0.8217930043316464,1,SKUT1,2
1,15,Austin,Bound to Learn,Domestic,3.013660538678502,13,39.17758700282052,2,"SKUT1,SKUT3",3
1,17,Austin,Bound to Learn,Domestic,68.71711612356164,13,893.3225096063013,2,"SKUT1,SKUT3",4
1,14,Austin,Bound to Learn,Domestic,14.108406266622206,35,493.7942193317772,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,10,Austin,Bound to Learn,Domestic,1.9188049924550568,1,1.9188049924550568,1,SKUT1,6
1,20,Austin,Bound to Learn,Domestic,5.382688821016404,1,5.382688821016404,1,SKUT1,7
1,10,Austin,Bound to Learn,Domestic,20.729512842873756,1,20.729512842873756,1,SKUT1,8
1,1,Austin,Bound to Learn,Domestic,5.169515307499892,35,180.93303576249622,4,"SKUT1,SKUT2,SKUT3,SKUT4",9
1,6,Austin,Bound to Learn,Domestic,8.745633086245874,12,104.94759703495049,1,SKUT3,10
1,7,Austin,Bound to Learn,Domestic,31.640557531446746,22,696.0922656918284,1,SKUT2,11
1,19,Austin,Bound to Learn,Domestic,2.88145622113091,22,63.39203686488002,1,SKUT2,12
1,14,Austin,Bound to Learn,Domestic,7.014791663734189,35,245.51770823069663,4,"SKUT1,SKUT2,SKUT3,SKUT4",13
2,9,Austin,Bound to Learn,Domestic,10.315831446472167,23,237.26412326885983,2,"SKUT1,SKUT2",0
2,21,Austin,Bound to Learn,Domestic,4.780212140461623,1,4.780212140461623,1,SKUT1,1
2,14,Austin,Bound to Learn,Domestic,10.118491322980091,13,131.5403871987412,1,SKUT3,2
2,18,Austin,Bound to Learn,Domestic,4.473605288511284,22,98.41931634724826,1,SKUT2,3
2,19,Austin,Bound to Learn,Domestic,17.18264361569034,23,395.2008031608778,3,"SKUT1,SKUT2,SKUT4",4
2,7,Austin,Bound to Learn,Domestic,13.61003096868405,13,176.93040259289265,1,SKUT3,5
2,11,Austin,Bound to Learn,Domestic,33.78956749589784,1,33.78956749589784,1,SKUT4,6
2,21,Austin,Bound to Learn,Domestic,2.694567325118756,1,2.694567325118756,1,SKUT1,7
2,11,Austin,Bound to Learn,Domestic,30.20665581630864,1,30.20665581630864,1,SKUT4,8
3,4,Austin,Bound to Learn,Domestic,9.449700650367982,1,9.449700650367982,1,SKUT1,0
3,19,Austin,Bound to Learn,Domestic,10.693292414251541,16,171.09267862802466,1,SKUT3,1
3,21,Austin,Bound to Learn,Domestic,22.581424271176722,20,451.62848542353447,2,"SKUT2,SKUT4",2
3,15,Austin,Bound to Learn,Domestic,12.528159129745475,1,12.528159129745475,1,SKUT4,3
3,11,Austin,Bound to Learn,Domestic,6.344574437292342,20,126.89148874584683,1,SKUT2,4
3,10,Austin,Bound to Learn,Domestic,7.763237385342642,16,124.21179816548228,1,SKUT3,5
3,11,Austin,Bound to Learn,Domestic,14.259341982847335,20,285.1868396569467,1,SKUT2,6
3,1,Austin,Bound to Learn,Domestic,4.913948827000225,16,78.6231812320036,4,"SKUT1,SKUT2,SKUT3,SKUT4",7
3,1,Austin,Bound to Learn,Domestic,17.63275466564321,16,282.12407465029133,4,"SKUT1,SKUT2,SKUT3,SKUT4",8
3,21,Austin,Bound to Learn,Domestic,29.68203546727084,20,593.6407093454168,2,"SKUT2,SKUT4",9
3,7,Austin,Bound to Learn,Domestic,3.3907701970202684,17,57.64309334934456,2,"SKUT1,SKUT3",10
3,12,Austin,Bound to Learn,Domestic,10.240513379693079,21,215.05078097355465,2,"SKUT1,SKUT2",11
