Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,17,Austin,Bound to Learn,Domestic,1.42465452138237,13,18.52050877797081,2,"SKUT1,SKUT3",0
1,4,Austin,Bound to Learn,Domestic,4.486100900613649,35,157.01353152147772,3,"SKUT1,SKUT2,SKUT3",1
1,2,Austin,Bound to Learn,Domestic,29.577336554025873,23,680.2787407425951,2,"SKUT1,SKUT2",2
1,15,Austin,Bound to Learn,Domestic,9.968524911867345,13,129.59082385427547,2,"SKUT1,SKUT3",3
1,8,Austin,Bound to Learn,Domestic,1.3877532760291469,23,31.91832534867038,3,"SKUT1,SKUT2,SKUT4",4
1,1,Austin,Bound to Learn,Domestic,22.809686931619517,35,798.339042606683,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
2,6,Austin,Bound to Learn,Domestic,10.455416045477929,22,230.01915300051442,1,SKUT2,0
2,6,Austin,Bound to Learn,Domestic,6.488877136930365,22,142.75529701246805,1,SKUT2,1
2,4,Austin,Bound to Learn,Domestic,11.424791402199086,1,11.424791402199086,1,SKUT1,2
2,11,Austin,Bound to Learn,Domestic,17.56305589639355,1,17.56305589639355,1,SKUT4,3
2,14,Austin,Bound to Learn,Domestic,24.30018397755533,13,315.9023917082193,1,SKUT3,4
2,21,Austin,Bound to Learn,Domestic,18.11360148519582,1,18.11360148519582,1,SKUT1,5
3,11,Austin,Bound to Learn,Domestic,2.293949819738339,20,45.87899639476678,1,SKUT2,0
3,19,Austin,Bound to Learn,Domestic,8.108465105663653,16,129.73544169061844,1,SKUT3,1
3,10,Austin,Bound to Learn,Domestic,45.89682340069056,16,734.3491744110489,1,SKUT3,2
3,21,Austin,Bound to Learn,Domestic,4.5511853049962046,20,91.02370609992408,2,"SKUT2,SKUT4",3
4,10,Austin,Bound to Learn,Domestic,4.240559095050761,16,67.84894552081218,2,"SKUT1,SKUT3",0
4,3,Austin,Bound to Learn,Domestic,14.522050560096849,26,377.5733145625181,2,"SKUT2,SKUT4",1
4,2,Austin,Bound to Learn,Domestic,16.65921244741539,1,16.65921244741539,1,SKUT4,2
4,12,Austin,Bound to Learn,Domestic,7.510373791455351,25,187.75934478638376,1,SKUT2,3
4,12,Austin,Bound to Learn,Domestic,0.053150040392545825,25,1.3287510098136457,1,SKUT2,4
4,15,Austin,Bound to Learn,Domestic,7.255758616370754,17,123.34789647830281,3,"SKUT1,SKUT3,SKUT4",5
4,11,Austin,Bound to Learn,Domestic,31.00933567941815,16,496.1493708706904,2,"SKUT1,SKUT3",6
5,17,Austin,Bound to Learn,Domestic,22.980935985501084,46,1057.12305533305,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
5,15,Austin,Bound to Learn,Domestic,0.6642884161225788,2,1.3285768322451577,2,"SKUT1,SKUT4",1
5,17,Austin,Bound to Learn,Domestic,4.153904133742338,46,191.07959015214755,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,16,Austin,Bound to Learn,Domestic,17.236160766813274,18,310.2508938026389,1,SKUT3,3
5,5,Austin,Bound to Learn,Domestic,14.78388242558264,27,399.1648254907313,1,SKUT2,4
5,7,Austin,Bound to Learn,Domestic,12.163012874943213,2,24.326025749886426,2,"SKUT1,SKUT4",5
6,4,Austin,Bound to Learn,Domestic,17.369462530671495,20,347.3892506134299,2,"SKUT1,SKUT3",0
6,1,Austin,Bound to Learn,Domestic,7.088876005704498,20,141.77752011408995,3,"SKUT1,SKUT3,SKUT4",1
6,17,Austin,Bound to Learn,Domestic,20.169139825947987,21,423.55193634490774,1,SKUT2,2
6,16,Austin,Bound to Learn,Domestic,20.157492125165806,19,382.9923503781503,1,SKUT3,3
6,8,Austin,Bound to Learn,Domestic,23.291594277551027,39,908.3721768244901,2,"SKUT2,SKUT3",4
6,3,Austin,Bound to Learn,Domestic,37.3873316796998,20,747.746633593996,2,"SKUT1,SKUT3",5
7,14,Austin,Bound to Learn,Domestic,18.07082919563246,32,578.2665342602387,1,SKUT2,0
7,13,Austin,Bound to Learn,Domestic,3.733220938569394,1,3.733220938569394,1,SKUT4,1
8,15,Austin,Bound to Learn,Domestic,18.191498627004187,22,400.2129697940921,1,SKUT3,0
8,1,Austin,Bound to Learn,Domestic,4.531812874819574,24,108.76350899566977,3,"SKUT1,SKUT3,SKUT4",1
8,20,Austin,Bound to Learn,Domestic,7.905886521543817,2,15.811773043087634,1,SKUT1,2
8,18,Austin,Bound to Learn,Domestic,23.39626000917829,2,46.79252001835658,1,SKUT1,3
8,15,Austin,Bound to Learn,Domestic,23.826855349900256,22,524.1908176978056,1,SKUT3,4
8,13,Austin,Bound to Learn,Domestic,11.116916374477217,24,266.80599298745324,2,"SKUT1,SKUT3",5
8,18,Austin,Bound to Learn,Domestic,7.9071556817840065,2,15.814311363568013,1,SKUT1,6
8,21,Austin,Bound to Learn,Domestic,10.271949718868305,22,225.9828938151027,1,SKUT3,7
9,13,Austin,Bound to Learn,Domestic,17.430872273235558,44,766.9583800223645,2,"SKUT2,SKUT3",0
9,13,Austin,Bound to Learn,Domestic,10.986078998155573,44,483.3874759188452,2,"SKUT2,SKUT3",1
9,1,Austin,Bound to Learn,Domestic,11.050077030848374,11,121.55084733933212,1,SKUT3,2
9,15,Austin,Bound to Learn,Domestic,18.448192193699036,1,18.448192193699036,1,SKUT4,3
9,8,Austin,Bound to Learn,Domestic,52.53341240536518,19,998.1348357019385,1,SKUT3,4
9,17,Austin,Bound to Learn,Domestic,1.7617616038455668,1,1.7617616038455668,1,SKUT1,5
9,20,Austin,Bound to Learn,Domestic,22.388039278237457,21,470.1488248429866,3,"SKUT1,SKUT3,SKUT4",6
9,2,Austin,Bound to Learn,Domestic,36.42835477323537,46,1675.704319568827,4,"SKUT1,SKUT2,SKUT3,SKUT4",7
10,7,Austin,Bound to Learn,Domestic,8.286715135506366,21,174.02101784563368,3,"SKUT1,SKUT2,SKUT4",0
10,19,Austin,Bound to Learn,Domestic,1.4770610437805949,16,23.632976700489518,1,SKUT3,1
10,6,Austin,Bound to Learn,Domestic,1.2816571327376876,1,1.2816571327376876,1,SKUT1,2
10,6,Austin,Bound to Learn,Domestic,28.024113360158193,1,28.024113360158193,1,SKUT1,3
10,14,Austin,Bound to Learn,Domestic,24.026350775012816,17,408.44796317521786,2,"SKUT1,SKUT3",4
10,5,Austin,Bound to Learn,Domestic,11.943467120059134,2,23.88693424011827,2,"SKUT1,SKUT4",5
10,12,Austin,Bound to Learn,Domestic,0.720277124235912,1,0.720277124235912,1,SKUT4,6
10,14,Austin,Bound to Learn,Domestic,4.640316472079341,17,78.88538002534881,2,"SKUT1,SKUT3",7
10,6,Austin,Bound to Learn,Domestic,1.9408748248574235,1,1.9408748248574235,1,SKUT1,8
10,2,Austin,Bound to Learn,Domestic,7.760157352612676,13,100.8820455839648,1,SKUT3,9
10,8,Austin,Bound to Learn,Domestic,16.53457844979882,1,16.53457844979882,1,SKUT1,10
10,7,Austin,Bound to Learn,Domestic,55.974060281396284,21,1175.455265909322,3,"SKUT1,SKUT2,SKUT4",11
11,16,Austin,Bound to Learn,Domestic,2.132711537889802,1,2.132711537889802,1,SKUT1,0
11,16,Austin,Bound to Learn,Domestic,12.123272209137358,1,12.123272209137358,1,SKUT1,1
11,2,Austin,Bound to Learn,Domestic,3.443271789091915,1,3.443271789091915,1,SKUT4,2
11,2,Austin,Bound to Learn,Domestic,11.37109701331948,1,11.37109701331948,1,SKUT4,3
11,20,Austin,Bound to Learn,Domestic,22.06243652740802,26,573.6233497126085,3,"SKUT1,SKUT2,SKUT4",4
11,19,Austin,Bound to Learn,Domestic,33.96903766362643,1,33.96903766362643,1,SKUT1,5
11,13,Austin,Bound to Learn,Domestic,3.10236099912172,1,3.10236099912172,1,SKUT4,6
11,2,Austin,Bound to Learn,Domestic,32.583779425130864,1,32.583779425130864,1,SKUT4,7
