Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,9,Austin,Bound to Learn,Domestic,17.213847080379217,12,206.5661649645506,1,SKUT3,0
1,6,Austin,Bound to Learn,Domestic,1.2714581891385872,12,15.257498269663046,1,SKUT3,1
1,16,Austin,Bound to Learn,Domestic,1.2806968492290667,35,44.82438972301733,3,"SKUT2,SKUT3,SKUT4",2
1,3,Austin,Bound to Learn,Domestic,7.790060293390315,2,15.58012058678063,2,"SKUT1,SKUT4",3
1,3,Austin,Bound to Learn,Domestic,18.49695645072191,2,36.99391290144382,2,"SKUT1,SKUT4",4
1,21,Austin,Bound to Learn,Domestic,10.257243118399263,13,133.34416053919043,3,"SKUT1,SKUT3,SKUT4",5
1,15,Austin,Bound to Learn,Domestic,4.649861384821247,13,60.448198002676214,2,"SKUT1,SKUT3",6
1,7,Austin,Bound to Learn,Domestic,6.890046011609359,22,151.58101225540588,1,SKUT2,7
1,16,Austin,Bound to Learn,Domestic,0.10005757203774099,35,3.5020150213209345,3,"SKUT2,SKUT3,SKUT4",8
1,2,Austin,Bound to Learn,Domestic,5.370082353774444,23,123.51189413681222,2,"SKUT1,SKUT2",9
2,8,Austin,Bound to Learn,Domestic,14.923827886664935,35,522.3339760332727,3,"SKUT2,SKUT3,SKUT4",0
2,16,Austin,Bound to Learn,Domestic,0.1465317663856361,13,1.904912963013269,1,SKUT3,1
2,5,Austin,Bound to Learn,Domestic,4.9376337292057535,14,69.12687220888054,2,"SKUT3,SKUT4",2
2,14,Austin,Bound to Learn,Domestic,11.986462948795584,13,155.82401833434258,1,SKUT3,3
2,16,Austin,Bound to Learn,Domestic,8.622424432799951,13,112.09151762639937,1,SKUT3,4
2,17,Austin,Bound to Learn,Domestic,3.727612118324558,1,3.727612118324558,1,SKUT4,5
2,16,Austin,Bound to Learn,Domestic,3.9752761414385898,13,51.67858983870167,1,SKUT3,6
2,7,Austin,Bound to Learn,Domestic,15.438693099450086,13,200.70301029285113,1,SKUT3,7
2,17,Austin,Bound to Learn,Domestic,8.192303626857203,1,8.192303626857203,1,SKUT4,8
2,4,Austin,Bound to Learn,Domestic,7.8747478084796345,1,7.8747478084796345,1,SKUT1,9
3,15,Austin,Bound to Learn,Domestic,10.701091379502628,1,10.701091379502628,1,SKUT4,0
3,13,Austin,Bound to Learn,Domestic,3.4625796582741506,16,55.40127453238641,1,SKUT3,1
3,8,Austin,Bound to Learn,Domestic,26.500408148263585,35,927.5142851892255,2,"SKUT2,SKUT3",2
3,19,Austin,Bound to Learn,Domestic,23.292429734060207,16,372.6788757449633,1,SKUT3,3
3,8,Austin,Bound to Learn,Domestic,15.99443108508193,35,559.8050879778675,2,"SKUT2,SKUT3",4
3,6,Austin,Bound to Learn,Domestic,11.506667297590276,1,11.506667297590276,1,SKUT1,5
4,21,Austin,Bound to Learn,Domestic,5.93926980737493,25,148.48174518437324,1,SKUT2,0
4,4,Austin,Bound to Learn,Domestic,6.955241963662757,40,278.20967854651025,2,"SKUT2,SKUT3",1
4,9,Austin,Bound to Learn,Domestic,10.287347587761689,25,257.18368969404224,1,SKUT2,2
4,4,Austin,Bound to Learn,Domestic,40.47557862778556,40,1619.0231451114223,2,"SKUT2,SKUT3",3
4,16,Austin,Bound to Learn,Domestic,18.44403856777113,17,313.54865565210923,3,"SKUT1,SKUT3,SKUT4",4
4,1,Austin,Bound to Learn,Domestic,12.883570301473204,6,77.30142180883922,1,SKUT2,5
4,4,Austin,Bound to Learn,Domestic,12.736958803932135,40,509.47835215728537,2,"SKUT2,SKUT3",6
4,4,Austin,Bound to Learn,Domestic,1.7039420887428998,40,68.15768354971598,2,"SKUT2,SKUT3",7
4,4,Austin,Bound to Learn,Domestic,3.2430292424708718,40,129.72116969883487,2,"SKUT2,SKUT3",8
4,13,Austin,Bound to Learn,Domestic,49.10708247421944,41,2013.390381442997,3,"SKUT2,SKUT3,SKUT4",9
4,13,Austin,Bound to Learn,Domestic,4.00233592290803,41,164.09577283922926,3,"SKUT2,SKUT3,SKUT4",10
4,10,Austin,Bound to Learn,Domestic,7.054480524764565,16,112.87168839623304,2,"SKUT1,SKUT3",11
4,1,Austin,Bound to Learn,Domestic,6.581386865669068,6,39.48832119401441,1,SKUT2,12
4,18,Austin,Bound to Learn,Domestic,19.306143088052632,17,328.20443249689475,3,"SKUT1,SKUT3,SKUT4",13
4,18,Austin,Bound to Learn,Domestic,2.461454196454921,17,41.84472133973366,3,"SKUT1,SKUT3,SKUT4",14
4,13,Austin,Bound to Learn,Domestic,30.004229152560484,41,1230.1733952549798,3,"SKUT2,SKUT3,SKUT4",15
4,11,Austin,Bound to Learn,Domestic,5.213952477841406,16,83.4232396454625,2,"SKUT1,SKUT3",16
5,19,Austin,Bound to Learn,Domestic,5.065296164325756,2,10.130592328651511,2,"SKUT1,SKUT4",0
5,7,Austin,Bound to Learn,Domestic,1.4046329694964494,2,2.809265938992899,2,"SKUT1,SKUT4",1
5,6,Austin,Bound to Learn,Domestic,1.2516074740363343,18,22.528934532654016,1,SKUT3,2
5,16,Austin,Bound to Learn,Domestic,6.535679916501907,18,117.64223849703433,1,SKUT3,3
5,1,Austin,Bound to Learn,Domestic,47.71623740380061,6,286.29742442280366,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
5,2,Austin,Bound to Learn,Domestic,3.263406614985513,28,91.37538521959436,2,"SKUT1,SKUT2",5
6,1,Austin,Bound to Learn,Domestic,15.323238404492587,20,306.46476808985176,3,"SKUT1,SKUT3,SKUT4",0
6,12,Austin,Bound to Learn,Domestic,13.847066756818803,1,13.847066756818803,1,SKUT4,1
6,8,Austin,Bound to Learn,Domestic,12.853247892014117,39,501.2766677885506,2,"SKUT2,SKUT3",2
6,19,Austin,Bound to Learn,Domestic,24.72267052052637,22,543.8987514515802,2,"SKUT2,SKUT4",3
6,16,Austin,Bound to Learn,Domestic,3.377945129001611,19,64.18095745103061,1,SKUT3,4
6,10,Austin,Bound to Learn,Domestic,8.449061762830093,19,160.53217349377175,1,SKUT3,5
6,1,Austin,Bound to Learn,Domestic,1.477721151249005,20,29.5544230249801,3,"SKUT1,SKUT3,SKUT4",6
7,6,Austin,Bound to Learn,Domestic,19.728208386515544,21,414.2923761168264,1,SKUT3,0
7,4,Austin,Bound to Learn,Domestic,34.24382997298492,2,68.48765994596984,1,SKUT1,1
7,20,Austin,Bound to Learn,Domestic,22.963177204106877,33,757.7848477355269,2,"SKUT1,SKUT2",2
7,3,Austin,Bound to Learn,Domestic,9.807645552462997,21,205.96055660172294,1,SKUT3,3
7,21,Austin,Bound to Learn,Domestic,2.101621103568418,32,67.25187531418938,1,SKUT2,4
8,3,Austin,Bound to Learn,Domestic,23.068060692511143,29,668.9737600828231,1,SKUT2,0
8,21,Austin,Bound to Learn,Domestic,8.156648253835183,22,179.446261584374,1,SKUT3,1
8,1,Austin,Bound to Learn,Domestic,13.148142071557416,24,315.555409717378,3,"SKUT1,SKUT3,SKUT4",2
8,11,Austin,Bound to Learn,Domestic,16.033713641838062,2,32.067427283676125,1,SKUT1,3
8,13,Austin,Bound to Learn,Domestic,18.059119805788875,24,433.418875338933,2,"SKUT1,SKUT3",4
8,20,Austin,Bound to Learn,Domestic,12.992648597548387,2,25.985297195096773,1,SKUT1,5
8,18,Austin,Bound to Learn,Domestic,0.8868246854055231,2,1.7736493708110461,1,SKUT1,6
8,15,Austin,Bound to Learn,Domestic,10.372961297939838,22,228.20514855467644,1,SKUT3,7
8,7,Austin,Bound to Learn,Domestic,30.753722214735497,29,891.8579442273294,1,SKUT2,8
8,6,Austin,Bound to Learn,Domestic,1.3323390851105805,2,2.664678170221161,1,SKUT1,9
8,10,Austin,Bound to Learn,Domestic,15.181007651518554,24,364.3441836364453,3,"SKUT1,SKUT3,SKUT4",10
8,21,Austin,Bound to Learn,Domestic,3.7785941408562804,22,83.12907109883817,1,SKUT3,11
9,21,Austin,Bound to Learn,Domestic,37.90682517793917,2,75.81365035587834,2,"SKUT1,SKUT4",0
9,17,Austin,Bound to Learn,Domestic,23.562614514211944,1,23.562614514211944,1,SKUT1,1
9,13,Austin,Bound to Learn,Domestic,5.918954108391692,44,260.43398076923444,2,"SKUT2,SKUT3",2
9,9,Austin,Bound to Learn,Domestic,8.877819539191131,20,177.55639078382262,2,"SKUT3,SKUT4",3
9,10,Austin,Bound to Learn,Domestic,9.08317869064891,25,227.07946726622276,1,SKUT2,4
9,8,Austin,Bound to Learn,Domestic,2.6119313905049832,19,49.62669641959468,1,SKUT3,5
9,20,Austin,Bound to Learn,Domestic,1.0127343242099043,21,21.26742080840799,3,"SKUT1,SKUT3,SKUT4",6
9,1,Austin,Bound to Learn,Domestic,17.409315612397428,11,191.50247173637172,1,SKUT3,7
9,9,Austin,Bound to Learn,Domestic,15.127795301359273,20,302.5559060271855,2,"SKUT3,SKUT4",8
9,20,Austin,Bound to Learn,Domestic,10.368979927973925,21,217.74857848745242,3,"SKUT1,SKUT3,SKUT4",9
9,16,Austin,Bound to Learn,Domestic,7.945987951763933,25,198.64969879409833,1,SKUT2,10
9,2,Austin,Bound to Learn,Domestic,1.5933793060795591,46,73.29544807965972,4,"SKUT1,SKUT2,SKUT3,SKUT4",11
9,6,Austin,Bound to Learn,Domestic,19.818466210630948,27,535.0985876870355,3,"SKUT1,SKUT2,SKUT4",12
9,6,Austin,Bound to Learn,Domestic,2.2626470884807244,27,61.091471388979556,3,"SKUT1,SKUT2,SKUT4",13
9,16,Austin,Bound to Learn,Domestic,18.043702018114672,25,451.0925504528668,1,SKUT2,14
10,10,Austin,Bound to Learn,Domestic,44.48256913439126,17,756.2036752846515,2,"SKUT1,SKUT3",0
10,12,Austin,Bound to Learn,Domestic,4.059510810564464,1,4.059510810564464,1,SKUT4,1
10,16,Austin,Bound to Learn,Domestic,11.015516092151215,1,11.015516092151215,1,SKUT1,2
10,7,Austin,Bound to Learn,Domestic,7.2843320651822285,21,152.9709733688268,3,"SKUT1,SKUT2,SKUT4",3
10,20,Austin,Bound to Learn,Domestic,10.51972632447467,1,10.51972632447467,1,SKUT4,4
11,10,Austin,Bound to Learn,Domestic,10.110435268534577,25,252.76088171336443,2,"SKUT2,SKUT4",0
11,17,Austin,Bound to Learn,Domestic,4.595634280041774,25,114.89085700104435,2,"SKUT1,SKUT2",1
11,8,Austin,Bound to Learn,Domestic,1.2975242197973864,2,2.595048439594773,2,"SKUT1,SKUT4",2
11,13,Austin,Bound to Learn,Domestic,8.117337488226005,1,8.117337488226005,1,SKUT4,3
11,12,Austin,Bound to Learn,Domestic,17.30535672177234,16,276.88570754835746,1,SKUT3,4
11,2,Austin,Bound to Learn,Domestic,0.7121646857577301,1,0.7121646857577301,1,SKUT4,5
11,20,Austin,Bound to Learn,Domestic,1.781124993244496,26,46.3092498243569,3,"SKUT1,SKUT2,SKUT4",6
11,9,Austin,Bound to Learn,Domestic,0.16419791310469173,16,2.6271666096750677,1,SKUT3,7
11,20,Austin,Bound to Learn,Domestic,25.643108469581243,26,666.7208202091123,3,"SKUT1,SKUT2,SKUT4",8
11,18,Austin,Bound to Learn,Domestic,6.629660618111695,40,265.18642472446777,2,"SKUT2,SKUT3",9
11,4,Austin,Bound to Learn,Domestic,7.867097157356944,24,188.81033177656664,1,SKUT2,10
11,3,Austin,Bound to Learn,Domestic,7.099652108799381,25,177.49130271998453,2,"SKUT2,SKUT4",11
11,7,Austin,Bound to Learn,Domestic,8.077630956556233,25,201.94077391390582,2,"SKUT1,SKUT2",12
11,14,Austin,Bound to Learn,Domestic,1.0208992790248088,16,16.33438846439694,1,SKUT3,13
12,3,Austin,Bound to Learn,Domestic,2.5093960022428052,14,35.13154403139927,1,SKUT3,0
12,12,Austin,Bound to Learn,Domestic,18.465612672243378,1,18.465612672243378,1,SKUT4,1
12,21,Austin,Bound to Learn,Domestic,15.433977869581916,26,401.28342460912984,2,"SKUT1,SKUT2",2
12,2,Austin,Bound to Learn,Domestic,1.028160016324961,39,40.098240636673474,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
12,18,Austin,Bound to Learn,Domestic,12.500426656555764,14,175.0059731917807,1,SKUT3,4
12,3,Austin,Bound to Learn,Domestic,15.544720789476047,14,217.62609105266466,1,SKUT3,5
12,10,Austin,Bound to Learn,Domestic,38.75968526509228,2,77.51937053018456,2,"SKUT1,SKUT4",6
12,7,Austin,Bound to Learn,Domestic,10.364392546472788,1,10.364392546472788,1,SKUT4,7
13,1,Austin,Bound to Learn,Domestic,52.50307359750475,15,787.5461039625712,3,"SKUT2,SKUT3,SKUT4",0
13,19,Austin,Bound to Learn,Domestic,4.128237350196665,16,66.05179760314664,2,"SKUT3,SKUT4",1
13,21,Austin,Bound to Learn,Domestic,35.7415751464306,1,35.7415751464306,1,SKUT1,2
13,11,Austin,Bound to Learn,Domestic,17.46043846420752,1,17.46043846420752,1,SKUT4,3
13,2,Austin,Bound to Learn,Domestic,13.65648766095441,1,13.65648766095441,1,SKUT1,4
13,10,Austin,Bound to Learn,Domestic,10.240280087708424,17,174.0847614910432,3,"SKUT1,SKUT3,SKUT4",5
14,19,Austin,Bound to Learn,Domestic,8.787958661843252,19,166.97121457502178,1,SKUT2,0
14,10,Austin,Bound to Learn,Domestic,12.139312466791527,16,194.22899946866443,2,"SKUT3,SKUT4",1
14,8,Austin,Bound to Learn,Domestic,3.218437514741241,19,61.15031278008358,1,SKUT2,2
14,7,Austin,Bound to Learn,Domestic,30.685477672734216,1,30.685477672734216,1,SKUT1,3
14,4,Austin,Bound to Learn,Domestic,19.860238002569446,16,317.76380804111113,2,"SKUT3,SKUT4",4
14,13,Austin,Bound to Learn,Domestic,7.047963535057985,19,133.91130716610172,1,SKUT2,5
14,2,Austin,Bound to Learn,Domestic,24.12176615288033,15,361.8264922932049,1,SKUT3,6
15,11,Austin,Bound to Learn,Domestic,24.11270376013942,2,48.22540752027884,2,"SKUT1,SKUT4",0
15,21,Austin,Bound to Learn,Domestic,0.9879422221270967,27,26.674439997431612,1,SKUT2,1
15,2,Austin,Bound to Learn,Domestic,17.096046118966083,1,17.096046118966083,1,SKUT1,2
15,1,Austin,Bound to Learn,Domestic,5.139495197176082,27,138.76637032375422,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
15,5,Austin,Bound to Learn,Domestic,9.09266200594192,1,9.09266200594192,1,SKUT4,4
15,15,Austin,Bound to Learn,Domestic,51.84511373022049,2,103.69022746044098,2,"SKUT1,SKUT4",5
15,21,Austin,Bound to Learn,Domestic,99.1551512731598,27,2677.1890843753145,1,SKUT2,6
