Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,9,Austin,Bound to Learn,Domestic,7.172166707495685,12,86.06600048994822,1,SKUT3,0
1,17,Austin,Bound to Learn,Domestic,4.824858438570876,13,62.723159701421395,2,"SKUT1,SKUT3",1
2,11,Austin,Bound to Learn,Domestic,2.0830625118017374,1,2.0830625118017374,1,SKUT4,0
2,11,Austin,Bound to Learn,Domestic,5.173689895608415,1,5.173689895608415,1,SKUT4,1
2,18,Austin,Bound to Learn,Domestic,0.005085163803473895,22,0.1118736036764257,1,SKUT2,2
2,4,Austin,Bound to Learn,Domestic,0.6598228957309836,1,0.6598228957309836,1,SKUT1,3
3,15,Austin,Bound to Learn,Domestic,3.112802680932792,1,3.112802680932792,1,SKUT4,0
3,8,Austin,Bound to Learn,Domestic,16.85448354445947,35,589.9069240560814,2,"SKUT2,SKUT3",1
4,9,Austin,Bound to Learn,Domestic,0.19840872437266693,25,4.960218109316673,1,SKUT2,0
4,7,Austin,Bound to Learn,Domestic,1.3448266144386358,40,53.79306457754544,2,"SKUT2,SKUT3",1
4,11,Austin,Bound to Learn,Domestic,7.3758079030766375,16,118.0129264492262,2,"SKUT1,SKUT3",2
4,1,Austin,Bound to Learn,Domestic,3.562754070818357,6,21.37652442491014,1,SKUT2,3
4,18,Austin,Bound to Learn,Domestic,13.39711924288691,17,227.75102712907747,3,"SKUT1,SKUT3,SKUT4",4
4,18,Austin,Bound to Learn,Domestic,6.184772670245247,17,105.1411353941692,3,"SKUT1,SKUT3,SKUT4",5
5,2,Austin,Bound to Learn,Domestic,0.4692146971083939,28,13.138011519035029,2,"SKUT1,SKUT2",0
5,9,Austin,Bound to Learn,Domestic,0.23947752711081957,18,4.310595487994752,1,SKUT3,1
5,5,Austin,Bound to Learn,Domestic,3.5995654346777792,27,97.18826673630004,1,SKUT2,2
5,17,Austin,Bound to Learn,Domestic,14.936213614807972,46,687.0658262811667,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
6,2,Austin,Bound to Learn,Domestic,8.66999805149551,19,164.72996297841468,1,SKUT3,0
6,15,Austin,Bound to Learn,Domestic,0.9841457435369383,22,21.651206357812644,2,"SKUT1,SKUT2",1
6,20,Austin,Bound to Learn,Domestic,5.626263931537459,1,5.626263931537459,1,SKUT4,2
6,2,Austin,Bound to Learn,Domestic,3.52021951323531,19,66.88417075147089,1,SKUT3,3
6,6,Austin,Bound to Learn,Domestic,3.4546051442645864,22,76.0013131738209,2,"SKUT1,SKUT2",4
7,6,Austin,Bound to Learn,Domestic,17.3920019957406,21,365.2320419105526,1,SKUT3,0
7,3,Austin,Bound to Learn,Domestic,3.8749336914283905,21,81.3736075199962,1,SKUT3,1
7,7,Austin,Bound to Learn,Domestic,8.695171342903299,1,8.695171342903299,1,SKUT4,2
7,9,Austin,Bound to Learn,Domestic,8.592745589555873,2,17.185491179111747,1,SKUT1,3
7,10,Austin,Bound to Learn,Domestic,8.66817610730767,2,17.33635221461534,2,"SKUT1,SKUT4",4
7,5,Austin,Bound to Learn,Domestic,11.56630850695452,32,370.12187222254465,1,SKUT2,5
7,19,Austin,Bound to Learn,Domestic,3.266951390102941,2,6.533902780205882,1,SKUT1,6
8,13,Austin,Bound to Learn,Domestic,9.493386905506133,24,227.84128573214718,2,"SKUT1,SKUT3",0
8,4,Austin,Bound to Learn,Domestic,1.1695233250623267,22,25.729513151371187,1,SKUT3,1
8,6,Austin,Bound to Learn,Domestic,0.45091508143336706,2,0.9018301628667341,1,SKUT1,2
8,3,Austin,Bound to Learn,Domestic,7.263162060218274,29,210.63169974632996,1,SKUT2,3
8,9,Austin,Bound to Learn,Domestic,5.6858804018820175,3,17.057641205646053,2,"SKUT1,SKUT4",4
8,2,Austin,Bound to Learn,Domestic,5.974022915523905,26,155.32459580362155,2,"SKUT2,SKUT4",5
8,1,Austin,Bound to Learn,Domestic,2.7801739265761523,24,66.72417423782765,3,"SKUT1,SKUT3,SKUT4",6
9,1,Austin,Bound to Learn,Domestic,0.7023411570143754,11,7.725752727158129,1,SKUT3,0
9,8,Austin,Bound to Learn,Domestic,2.126397025054237,19,40.401543476030504,1,SKUT3,1
9,1,Austin,Bound to Learn,Domestic,1.697429565235709,11,18.671725217592797,1,SKUT3,2
9,2,Austin,Bound to Learn,Domestic,7.071113679646661,46,325.2712292637464,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
9,17,Austin,Bound to Learn,Domestic,4.619084939530353,1,4.619084939530353,1,SKUT1,4
9,13,Austin,Bound to Learn,Domestic,0.11431051699534533,44,5.029662747795195,2,"SKUT2,SKUT3",5
9,2,Austin,Bound to Learn,Domestic,2.171908671594612,46,99.90779889335215,4,"SKUT1,SKUT2,SKUT3,SKUT4",6
10,11,Austin,Bound to Learn,Domestic,1.0129473103286644,1,1.0129473103286644,1,SKUT1,0
10,8,Austin,Bound to Learn,Domestic,10.603218616989524,1,10.603218616989524,1,SKUT1,1
10,17,Austin,Bound to Learn,Domestic,5.3198295833880715,1,5.3198295833880715,1,SKUT4,2
11,6,Austin,Bound to Learn,Domestic,3.5018751431908655,25,87.54687857977163,2,"SKUT1,SKUT2",0
11,4,Austin,Bound to Learn,Domestic,5.953850434118436,24,142.89241041884247,1,SKUT2,1
11,5,Austin,Bound to Learn,Domestic,8.97354160978608,24,215.3649986348659,1,SKUT2,2
11,3,Austin,Bound to Learn,Domestic,4.051862634574052,25,101.2965658643513,2,"SKUT2,SKUT4",3
11,1,Austin,Bound to Learn,Domestic,7.19332318784971,45,323.69954345323697,3,"SKUT1,SKUT2,SKUT3",4
11,13,Austin,Bound to Learn,Domestic,1.2867485529410996,1,1.2867485529410996,1,SKUT4,5
11,12,Austin,Bound to Learn,Domestic,10.563281596720433,16,169.01250554752693,1,SKUT3,6
11,6,Austin,Bound to Learn,Domestic,1.888573972368868,25,47.214349309221696,2,"SKUT1,SKUT2",7
