Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,16,Austin,Bound to Learn,Domestic,6.7203246302367114,35,235.2113620582849,3,"SKUT2,SKUT3,SKUT4",0
1,18,Austin,Bound to Learn,Domestic,6.665955093627102,13,86.65741621715233,2,"SKUT1,SKUT3",1
1,16,Austin,Bound to Learn,Domestic,15.369402712964863,35,537.9290949537702,3,"SKUT2,SKUT3,SKUT4",2
1,18,Austin,Bound to Learn,Domestic,3.321202153571298,13,43.175627996426876,2,"SKUT1,SKUT3",3
1,17,Austin,Bound to Learn,Domestic,0.2807190162416114,13,3.649347211140948,2,"SKUT1,SKUT3",4
1,14,Austin,Bound to Learn,Domestic,8.625622942485187,35,301.8968029869815,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,9,Austin,Bound to Learn,Domestic,0.19438163367032169,12,2.33257960404386,1,SKUT3,6
2,6,Austin,Bound to Learn,Domestic,21.73732531864079,22,478.22115701009733,1,SKUT2,0
2,14,Austin,Bound to Learn,Domestic,16.449168592347814,13,213.83919170052158,1,SKUT3,1
2,7,Austin,Bound to Learn,Domestic,0.8795535631596683,13,11.434196321075687,1,SKUT3,2
2,9,Austin,Bound to Learn,Domestic,11.306765711613902,23,260.05561136711975,2,"SKUT1,SKUT2",3
2,17,Austin,Bound to Learn,Domestic,39.50644707152425,1,39.50644707152425,1,SKUT4,4
2,12,Austin,Bound to Learn,Domestic,14.829728435124348,36,533.8702236644765,3,"SKUT1,SKUT2,SKUT3",5
2,12,Austin,Bound to Learn,Domestic,0.12115767836355193,36,4.36167642108787,3,"SKUT1,SKUT2,SKUT3",6
2,11,Austin,Bound to Learn,Domestic,27.912894198639062,1,27.912894198639062,1,SKUT4,7
3,16,Austin,Bound to Learn,Domestic,2.1794345891652163,2,4.3588691783304325,2,"SKUT1,SKUT4",0
3,11,Austin,Bound to Learn,Domestic,10.773576663674042,20,215.47153327348084,1,SKUT2,1
