Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,2,Austin,Bound to Learn,Domestic,0.13667546061377575,23,3.1435355941168424,2,"SKUT1,SKUT2",0
1,17,Austin,Bound to Learn,Domestic,1.769785843738936,13,23.007215968606168,2,"SKUT1,SKUT3",1
1,2,Austin,Bound to Learn,Domestic,8.89780540739954,23,204.64952437018943,2,"SKUT1,SKUT2",2
1,20,Austin,Bound to Learn,Domestic,5.501438852246191,1,5.501438852246191,1,SKUT1,3
1,20,Austin,Bound to Learn,Domestic,6.120789017573638,1,6.120789017573638,1,SKUT1,4
2,11,Austin,Bound to Learn,Domestic,0.796132211272038,1,0.796132211272038,1,SKUT4,0
2,9,Austin,Bound to Learn,Domestic,2.850191680893563,23,65.55440866055194,2,"SKUT1,SKUT2",1
2,6,Austin,Bound to Learn,Domestic,37.7754489214313,22,831.0598762714885,1,SKUT2,2
2,18,Austin,Bound to Learn,Domestic,4.719832876036069,22,103.83632327279352,1,SKUT2,3
3,21,Austin,Bound to Learn,Domestic,5.458485652277703,20,109.16971304555406,2,"SKUT2,SKUT4",0
3,19,Austin,Bound to Learn,Domestic,1.6897497585751933,16,27.035996137203092,1,SKUT3,1
3,3,Austin,Bound to Learn,Domestic,4.872124936181911,1,4.872124936181911,1,SKUT4,2
3,11,Austin,Bound to Learn,Domestic,4.980265750854455,20,99.60531501708911,1,SKUT2,3
3,1,Austin,Bound to Learn,Domestic,0.07701818926331674,16,1.232291028213068,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
4,9,Austin,Bound to Learn,Domestic,5.330340543152291,25,133.25851357880728,1,SKUT2,0
4,10,Austin,Bound to Learn,Domestic,8.41013401479488,16,134.56214423671807,2,"SKUT1,SKUT3",1
4,3,Austin,Bound to Learn,Domestic,14.59072042792313,26,379.35873112600143,2,"SKUT2,SKUT4",2
4,20,Austin,Bound to Learn,Domestic,0.21653247142220736,41,8.877831328310501,3,"SKUT2,SKUT3,SKUT4",3
4,7,Austin,Bound to Learn,Domestic,1.141554498336745,40,45.6621799334698,2,"SKUT2,SKUT3",4
5,6,Austin,Bound to Learn,Domestic,5.555119987567353,18,99.99215977621235,1,SKUT3,0
5,12,Austin,Bound to Learn,Domestic,1.509168881084929,2,3.018337762169858,2,"SKUT1,SKUT4",1
5,17,Austin,Bound to Learn,Domestic,10.978513009265162,46,505.01159842619745,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
6,8,Austin,Bound to Learn,Domestic,16.521871566691004,39,644.3529911009491,2,"SKUT2,SKUT3",0
6,5,Austin,Bound to Learn,Domestic,1.903415297941562,1,1.903415297941562,1,SKUT1,1
6,10,Austin,Bound to Learn,Domestic,3.085306303077048,19,58.62081975846391,1,SKUT3,2
6,11,Austin,Bound to Learn,Domestic,4.233200279620203,19,80.43080531278385,1,SKUT3,3
6,12,Austin,Bound to Learn,Domestic,2.7655794396552924,1,2.7655794396552924,1,SKUT4,4
7,11,Austin,Bound to Learn,Domestic,4.597862889173345,34,156.32733823189372,3,"SKUT1,SKUT2,SKUT4",0
7,4,Austin,Bound to Learn,Domestic,1.053480562222547,2,2.106961124445094,1,SKUT1,1
7,4,Austin,Bound to Learn,Domestic,3.307052811354913,2,6.614105622709826,1,SKUT1,2
7,13,Austin,Bound to Learn,Domestic,6.558964735679985,1,6.558964735679985,1,SKUT4,3
7,17,Austin,Bound to Learn,Domestic,2.326556557849983,22,51.18424427269963,2,"SKUT3,SKUT4",4
7,7,Austin,Bound to Learn,Domestic,2.457741373807281,1,2.457741373807281,1,SKUT4,5
7,20,Austin,Bound to Learn,Domestic,1.8897669392762744,33,62.36230899611705,2,"SKUT1,SKUT2",6
8,2,Austin,Bound to Learn,Domestic,4.036546023128271,26,104.95019660133505,2,"SKUT2,SKUT4",0
8,18,Austin,Bound to Learn,Domestic,2.0483657857975053,2,4.096731571595011,1,SKUT1,1
9,15,Austin,Bound to Learn,Domestic,3.017627613232112,1,3.017627613232112,1,SKUT4,0
9,1,Austin,Bound to Learn,Domestic,3.672448130771034,11,40.39692943848138,1,SKUT3,1
9,20,Austin,Bound to Learn,Domestic,1.8487471120623127,21,38.823689353308566,3,"SKUT1,SKUT3,SKUT4",2
9,21,Austin,Bound to Learn,Domestic,7.854308737028393,2,15.708617474056785,2,"SKUT1,SKUT4",3
9,9,Austin,Bound to Learn,Domestic,3.140772728815231,20,62.81545457630462,2,"SKUT3,SKUT4",4
9,21,Austin,Bound to Learn,Domestic,8.49008696730624,2,16.98017393461248,2,"SKUT1,SKUT4",5
10,7,Austin,Bound to Learn,Domestic,1.4044381227330336,21,29.493200577393704,3,"SKUT1,SKUT2,SKUT4",0
11,14,Austin,Bound to Learn,Domestic,4.7400418721586615,16,75.84066995453858,1,SKUT3,0
11,14,Austin,Bound to Learn,Domestic,8.433833640875006,16,134.9413382540001,1,SKUT3,1
11,3,Austin,Bound to Learn,Domestic,4.114093494512274,25,102.85233736280685,2,"SKUT2,SKUT4",2
11,19,Austin,Bound to Learn,Domestic,13.246460549377161,1,13.246460549377161,1,SKUT1,3
11,4,Austin,Bound to Learn,Domestic,1.8439286099794443,24,44.25428663950666,1,SKUT2,4
11,6,Austin,Bound to Learn,Domestic,3.6211789922867443,25,90.52947480716861,2,"SKUT1,SKUT2",5
12,2,Austin,Bound to Learn,Domestic,0.14281785792948662,39,5.5698964592499784,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
12,2,Austin,Bound to Learn,Domestic,2.3065154333703015,39,89.95410190144176,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
12,18,Austin,Bound to Learn,Domestic,2.8677093211703895,14,40.147930496385456,1,SKUT3,2
12,19,Austin,Bound to Learn,Domestic,4.301241144280059,1,4.301241144280059,1,SKUT1,3
12,17,Austin,Bound to Learn,Domestic,13.616188592627319,25,340.40471481568295,1,SKUT2,4
12,19,Austin,Bound to Learn,Domestic,26.52831072493063,1,26.52831072493063,1,SKUT1,5
13,13,Austin,Bound to Learn,Domestic,0.4300969672527732,1,0.4300969672527732,1,SKUT4,0
13,14,Austin,Bound to Learn,Domestic,6.989233791273359,37,258.6016502771143,2,"SKUT2,SKUT3",1
13,12,Austin,Bound to Learn,Domestic,2.147246826562754,16,34.35594922500406,2,"SKUT3,SKUT4",2
13,19,Austin,Bound to Learn,Domestic,0.7739972669327271,16,12.383956270923633,2,"SKUT3,SKUT4",3
14,17,Austin,Bound to Learn,Domestic,0.4379046341221342,15,6.568569511832013,1,SKUT3,0
14,11,Austin,Bound to Learn,Domestic,0.843081473471433,1,0.843081473471433,1,SKUT1,1
14,14,Austin,Bound to Learn,Domestic,6.500647672272145,2,13.00129534454429,2,"SKUT1,SKUT4",2
