Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,18,Austin,Bound to Learn,Domestic,0.1263091965413364,13,1.6420195550373733,2,"SKUT1,SKUT3",0
1,13,Austin,Bound to Learn,Domestic,4.503184815730892,1,4.503184815730892,1,SKUT4,1
1,8,Austin,Bound to Learn,Domestic,6.952305482306631,23,159.90302609305252,3,"SKUT1,SKUT2,SKUT4",2
2,12,Austin,Bound to Learn,Domestic,0.4452520190175172,36,16.02907268463062,3,"SKUT1,SKUT2,SKUT3",0
2,16,Austin,Bound to Learn,Domestic,1.9217135262638187,13,24.982275841429644,1,SKUT3,1
2,21,Austin,Bound to Learn,Domestic,1.0036139083226892,1,1.0036139083226892,1,SKUT1,2
2,8,Austin,Bound to Learn,Domestic,2.0013593549555124,35,70.04757742344293,3,"SKUT2,SKUT3,SKUT4",3
2,11,Austin,Bound to Learn,Domestic,0.5042690656060783,1,0.5042690656060783,1,SKUT4,4
2,4,Austin,Bound to Learn,Domestic,0.022667354088477476,1,0.022667354088477476,1,SKUT1,5
2,18,Austin,Bound to Learn,Domestic,3.3132027357399,22,72.8904601862778,1,SKUT2,6
2,19,Austin,Bound to Learn,Domestic,2.0104803144492127,23,46.241047232331894,3,"SKUT1,SKUT2,SKUT4",7
3,8,Austin,Bound to Learn,Domestic,11.490805896830569,35,402.1782063890699,2,"SKUT2,SKUT3",0
3,17,Austin,Bound to Learn,Domestic,1.0691428852364584,20,21.38285770472917,1,SKUT2,1
3,14,Austin,Bound to Learn,Domestic,1.9282141817137164,1,1.9282141817137164,1,SKUT1,2
3,15,Austin,Bound to Learn,Domestic,1.8575612236084313,1,1.8575612236084313,1,SKUT4,3
4,13,Austin,Bound to Learn,Domestic,11.525298845821812,41,472.5372526786943,3,"SKUT2,SKUT3,SKUT4",0
4,15,Austin,Bound to Learn,Domestic,1.237326314688669,17,21.034547349707374,3,"SKUT1,SKUT3,SKUT4",1
4,21,Austin,Bound to Learn,Domestic,0.5719520280841828,25,14.29880070210457,1,SKUT2,2
4,15,Austin,Bound to Learn,Domestic,5.4557645100339105,17,92.74799667057648,3,"SKUT1,SKUT3,SKUT4",3
4,16,Austin,Bound to Learn,Domestic,3.9072922634544236,17,66.4239684787252,3,"SKUT1,SKUT3,SKUT4",4
4,15,Austin,Bound to Learn,Domestic,10.549721244815329,17,179.34526116186058,3,"SKUT1,SKUT3,SKUT4",5
4,1,Austin,Bound to Learn,Domestic,7.6624063427448,6,45.9744380564688,1,SKUT2,6
5,1,Austin,Bound to Learn,Domestic,4.584388072383703,6,27.50632843430222,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
5,7,Austin,Bound to Learn,Domestic,0.7549287883756703,2,1.5098575767513407,2,"SKUT1,SKUT4",1
5,3,Austin,Bound to Learn,Domestic,9.86925271808042,27,266.46982338817133,1,SKUT2,2
5,5,Austin,Bound to Learn,Domestic,0.1842283980580135,27,4.974166747566365,1,SKUT2,3
5,4,Austin,Bound to Learn,Domestic,1.2274724862051642,45,55.236261879232394,3,"SKUT1,SKUT2,SKUT3",4
6,10,Austin,Bound to Learn,Domestic,16.140013581047363,19,306.6602580398999,1,SKUT3,0
6,19,Austin,Bound to Learn,Domestic,12.908109575685785,22,283.97841066508727,2,"SKUT2,SKUT4",1
6,5,Austin,Bound to Learn,Domestic,1.025647501762736,1,1.025647501762736,1,SKUT1,2
6,6,Austin,Bound to Learn,Domestic,11.814519400043867,22,259.9194268009651,2,"SKUT1,SKUT2",3
7,14,Austin,Bound to Learn,Domestic,4.971390998677196,32,159.08451195767026,1,SKUT2,0
7,3,Austin,Bound to Learn,Domestic,3.8281124764075907,21,80.3903620045594,1,SKUT3,1
7,13,Austin,Bound to Learn,Domestic,1.8614184857452967,1,1.8614184857452967,1,SKUT4,2
7,5,Austin,Bound to Learn,Domestic,10.396130639761555,32,332.67618047236977,1,SKUT2,3
7,20,Austin,Bound to Learn,Domestic,0.2691933990970362,33,8.883382170202195,2,"SKUT1,SKUT2",4
7,14,Austin,Bound to Learn,Domestic,0.49068856650086035,32,15.702034128027531,1,SKUT2,5
7,8,Austin,Bound to Learn,Domestic,7.510777397615779,2,15.021554795231557,2,"SKUT1,SKUT4",6
7,5,Austin,Bound to Learn,Domestic,0.5992839580035733,32,19.177086656114344,1,SKUT2,7
7,20,Austin,Bound to Learn,Domestic,0.2372349232062561,33,7.828752465806452,2,"SKUT1,SKUT2",8
7,9,Austin,Bound to Learn,Domestic,8.25388340583908,2,16.50776681167816,1,SKUT1,9
8,3,Austin,Bound to Learn,Domestic,0.28705249206148803,29,8.324522269783152,1,SKUT2,0
8,2,Austin,Bound to Learn,Domestic,3.7065200254221393,26,96.36952066097562,2,"SKUT2,SKUT4",1
8,1,Austin,Bound to Learn,Domestic,4.4182422400939645,24,106.03781376225515,3,"SKUT1,SKUT3,SKUT4",2
8,6,Austin,Bound to Learn,Domestic,4.935156828503918,2,9.870313657007836,1,SKUT1,3
8,15,Austin,Bound to Learn,Domestic,2.0321205659866246,22,44.70665245170574,1,SKUT3,4
8,8,Austin,Bound to Learn,Domestic,0.7992680547535986,1,0.7992680547535986,1,SKUT4,5
9,14,Austin,Bound to Learn,Domestic,1.0945825009232366,2,2.1891650018464732,2,"SKUT1,SKUT4",0
9,16,Austin,Bound to Learn,Domestic,13.80072480928515,25,345.01812023212875,1,SKUT2,1
9,11,Austin,Bound to Learn,Domestic,0.14250533763326811,2,0.28501067526653623,2,"SKUT1,SKUT4",2
9,15,Austin,Bound to Learn,Domestic,3.815186411162391,1,3.815186411162391,1,SKUT4,3
9,21,Austin,Bound to Learn,Domestic,11.838313693063437,2,23.676627386126874,2,"SKUT1,SKUT4",4
9,17,Austin,Bound to Learn,Domestic,0.16419342552116117,1,0.16419342552116117,1,SKUT1,5
10,7,Austin,Bound to Learn,Domestic,1.649918286308326,21,34.648284012474846,3,"SKUT1,SKUT2,SKUT4",0
10,12,Austin,Bound to Learn,Domestic,0.22631314790806464,1,0.22631314790806464,1,SKUT4,1
11,7,Austin,Bound to Learn,Domestic,9.441390520078567,25,236.03476300196417,2,"SKUT1,SKUT2",0
11,17,Austin,Bound to Learn,Domestic,6.096347363829977,25,152.40868409574944,2,"SKUT1,SKUT2",1
11,3,Austin,Bound to Learn,Domestic,0.8920911746276721,25,22.302279365691803,2,"SKUT2,SKUT4",2
11,8,Austin,Bound to Learn,Domestic,1.9215916389332641,2,3.8431832778665282,2,"SKUT1,SKUT4",3
11,3,Austin,Bound to Learn,Domestic,0.3958004572042956,25,9.89501143010739,2,"SKUT2,SKUT4",4
12,7,Austin,Bound to Learn,Domestic,1.2655270652563522,1,1.2655270652563522,1,SKUT4,0
12,15,Austin,Bound to Learn,Domestic,3.932716434716058,25,98.31791086790145,1,SKUT2,1
12,8,Austin,Bound to Learn,Domestic,8.747438195779383,16,139.95901113247012,3,"SKUT1,SKUT3,SKUT4",2
12,1,Austin,Bound to Learn,Domestic,7.763084085962286,37,287.2341111806046,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
12,13,Austin,Bound to Learn,Domestic,2.5150622903821995,16,40.24099664611519,3,"SKUT1,SKUT3,SKUT4",4
13,6,Austin,Bound to Learn,Domestic,9.885065269814213,16,158.1610443170274,2,"SKUT3,SKUT4",0
13,9,Austin,Bound to Learn,Domestic,2.660428170329296,17,45.22727889559803,3,"SKUT1,SKUT3,SKUT4",1
13,19,Austin,Bound to Learn,Domestic,8.883445100047563,16,142.135121600761,2,"SKUT3,SKUT4",2
13,18,Austin,Bound to Learn,Domestic,4.788123582304625,1,4.788123582304625,1,SKUT1,3
13,11,Austin,Bound to Learn,Domestic,8.651222981473014,1,8.651222981473014,1,SKUT4,4
13,8,Austin,Bound to Learn,Domestic,2.891314111595134,1,2.891314111595134,1,SKUT1,5
13,2,Austin,Bound to Learn,Domestic,0.17869359557815714,1,0.17869359557815714,1,SKUT1,6
14,14,Austin,Bound to Learn,Domestic,2.996696545406711,2,5.993393090813422,2,"SKUT1,SKUT4",0
14,7,Austin,Bound to Learn,Domestic,3.413165155780507,1,3.413165155780507,1,SKUT1,1
15,15,Austin,Bound to Learn,Domestic,1.1931861256029253,2,2.3863722512058505,2,"SKUT1,SKUT4",0
15,1,Austin,Bound to Learn,Domestic,7.754042847923911,27,209.3591568939456,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
15,14,Austin,Bound to Learn,Domestic,2.383347715239204,1,2.383347715239204,1,SKUT4,2
16,19,Austin,Bound to Learn,Domestic,4.825588228805536,18,86.86058811849965,2,"SKUT1,SKUT3",0
16,16,Austin,Bound to Learn,Domestic,6.49424851446366,1,6.49424851446366,1,SKUT4,1
16,2,Austin,Bound to Learn,Domestic,16.809408743917352,1,16.809408743917352,1,SKUT1,2
16,3,Austin,Bound to Learn,Domestic,5.233756301924627,26,136.0776638500403,2,"SKUT2,SKUT4",3
17,19,Austin,Bound to Learn,Domestic,0.5997118880057168,21,12.593949648120054,2,"SKUT3,SKUT4",0
17,7,Austin,Bound to Learn,Domestic,0.8692206430314562,30,26.076619290943686,2,"SKUT1,SKUT2",1
17,19,Austin,Bound to Learn,Domestic,0.04036464303740834,21,0.8476575037855751,2,"SKUT3,SKUT4",2
17,12,Austin,Bound to Learn,Domestic,10.061794023661019,1,10.061794023661019,1,SKUT4,3
18,14,Austin,Bound to Learn,Domestic,2.921594593162791,20,58.43189186325582,1,SKUT3,0
18,20,Austin,Bound to Learn,Domestic,2.858916301515091,29,82.90857274393764,2,"SKUT2,SKUT4",1
18,18,Austin,Bound to Learn,Domestic,4.714968883010544,29,136.73409760730576,2,"SKUT2,SKUT4",2
18,5,Austin,Bound to Learn,Domestic,9.587921942176672,1,9.587921942176672,1,SKUT1,3
18,5,Austin,Bound to Learn,Domestic,2.5025123087662933,1,2.5025123087662933,1,SKUT1,4
19,14,Austin,Bound to Learn,Domestic,3.3285833002082477,37,123.15758210770517,1,SKUT2,0
19,2,Austin,Bound to Learn,Domestic,0.6962785827147284,26,18.10324315058294,2,"SKUT1,SKUT3",1
19,20,Austin,Bound to Learn,Domestic,7.686600978731715,1,7.686600978731715,1,SKUT4,2
19,19,Austin,Bound to Learn,Domestic,13.578317963699408,25,339.4579490924852,2,"SKUT3,SKUT4",3
19,16,Austin,Bound to Learn,Domestic,0.02741460866938359,1,0.02741460866938359,1,SKUT4,4
19,1,Austin,Bound to Learn,Domestic,3.4358849039831196,51,175.2301301031391,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
19,12,Austin,Bound to Learn,Domestic,4.836822924460615,1,4.836822924460615,1,SKUT4,6
20,6,Austin,Bound to Learn,Domestic,2.007904840859217,2,4.015809681718434,1,SKUT4,0
20,15,Austin,Bound to Learn,Domestic,2.858551345598582,2,5.717102691197164,1,SKUT1,1
20,15,Austin,Bound to Learn,Domestic,1.6978937840728472,2,3.3957875681456944,1,SKUT1,2
20,6,Austin,Bound to Learn,Domestic,2.855821058261542,2,5.711642116523084,1,SKUT4,3
21,14,Austin,Bound to Learn,Domestic,3.3806515946879214,1,3.3806515946879214,1,SKUT4,0
21,11,Austin,Bound to Learn,Domestic,11.646245633056742,54,628.897264185064,2,"SKUT2,SKUT3",1
21,8,Austin,Bound to Learn,Domestic,0.6522238757825739,21,13.696701391434052,2,"SKUT1,SKUT3",2
21,8,Austin,Bound to Learn,Domestic,0.02943393670336157,21,0.618112670770593,2,"SKUT1,SKUT3",3
22,1,Austin,Bound to Learn,Domestic,7.484418693617925,1,7.484418693617925,1,SKUT4,0
22,9,Austin,Bound to Learn,Domestic,5.938762496255209,19,112.83648742884897,1,SKUT3,1
22,2,Austin,Bound to Learn,Domestic,5.68077888746057,45,255.63504993572565,2,"SKUT2,SKUT3",2
22,17,Austin,Bound to Learn,Domestic,6.431665916638264,1,6.431665916638264,1,SKUT1,3
23,15,Austin,Bound to Learn,Domestic,5.6059464465277955,1,5.6059464465277955,1,SKUT4,0
23,12,Austin,Bound to Learn,Domestic,5.109467521642909,2,10.218935043285818,2,"SKUT1,SKUT4",1
23,5,Austin,Bound to Learn,Domestic,4.0483140193767255,1,4.0483140193767255,1,SKUT1,2
23,1,Austin,Bound to Learn,Domestic,1.7314325049505426,2,3.462865009901085,1,SKUT2,3
23,17,Austin,Bound to Learn,Domestic,0.07689721173081711,45,3.4603745278867697,3,"SKUT1,SKUT2,SKUT3",4
23,1,Austin,Bound to Learn,Domestic,0.2907973096017944,2,0.5815946192035888,1,SKUT2,5
24,13,Austin,Bound to Learn,Domestic,1.707763425084017,43,73.43382727861272,3,"SKUT2,SKUT3,SKUT4",0
24,7,Austin,Bound to Learn,Domestic,4.419930611705487,27,119.33812651604815,2,"SKUT1,SKUT2",1
24,8,Austin,Bound to Learn,Domestic,6.281766250355289,17,106.79002625603991,2,"SKUT1,SKUT3",2
24,14,Austin,Bound to Learn,Domestic,1.8597309118054528,1,1.8597309118054528,1,SKUT1,3
24,9,Austin,Bound to Learn,Domestic,6.578388352839321,43,282.8706991720908,3,"SKUT1,SKUT2,SKUT3",4
24,8,Austin,Bound to Learn,Domestic,7.381679258276442,17,125.48854739069952,2,"SKUT1,SKUT3",5
24,8,Austin,Bound to Learn,Domestic,16.515625330288035,17,280.7656306148966,2,"SKUT1,SKUT3",6
24,4,Austin,Bound to Learn,Domestic,8.854232383652956,27,239.0642743586298,1,SKUT2,7
24,8,Austin,Bound to Learn,Domestic,0.0887471396561661,17,1.5087013741548236,2,"SKUT1,SKUT3",8
25,14,Austin,Bound to Learn,Domestic,12.671165409887891,46,582.873608854843,3,"SKUT1,SKUT2,SKUT3",0
25,18,Austin,Bound to Learn,Domestic,4.869241679040812,30,146.07725037122435,2,"SKUT1,SKUT2",1
25,3,Austin,Bound to Learn,Domestic,1.6319702713478605,17,27.74349461291363,1,SKUT3,2
25,1,Austin,Bound to Learn,Domestic,6.968357353341373,21,146.33550442016883,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
25,6,Austin,Bound to Learn,Domestic,0.4425757013534346,46,20.358482262257994,3,"SKUT2,SKUT3,SKUT4",4
25,1,Austin,Bound to Learn,Domestic,13.314422063068136,21,279.60286332443087,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
25,4,Austin,Bound to Learn,Domestic,1.8930829913463536,2,3.786165982692707,2,"SKUT1,SKUT4",6
25,16,Austin,Bound to Learn,Domestic,2.8479963839299143,29,82.59189513396751,1,SKUT2,7
25,20,Austin,Bound to Learn,Domestic,3.4779579147281576,1,3.4779579147281576,1,SKUT1,8
25,14,Austin,Bound to Learn,Domestic,1.3760933775665165,46,63.30029536805976,3,"SKUT1,SKUT2,SKUT3",9
25,4,Austin,Bound to Learn,Domestic,7.7113711596587855,2,15.422742319317571,2,"SKUT1,SKUT4",10
26,16,Austin,Bound to Learn,Domestic,10.690000053092072,19,203.11000100874938,2,"SKUT1,SKUT3",0
26,10,Austin,Bound to Learn,Domestic,5.816964911764897,19,110.52233332353305,2,"SKUT1,SKUT3",1
26,13,Austin,Bound to Learn,Domestic,0.4362005299558116,41,17.884221728188276,2,"SKUT2,SKUT3",2
26,1,Austin,Bound to Learn,Domestic,3.7095405305277804,2,7.419081061055561,3,"SKUT1,SKUT3,SKUT4",3
26,18,Austin,Bound to Learn,Domestic,10.075459109960686,42,423.1692826183488,3,"SKUT2,SKUT3,SKUT4",4
26,7,Austin,Bound to Learn,Domestic,5.996105502936421,41,245.8403256203933,2,"SKUT2,SKUT3",5
26,15,Austin,Bound to Learn,Domestic,9.646076699146395,18,173.6293805846351,1,SKUT3,6
27,19,Austin,Bound to Learn,Domestic,0.4683501958745603,20,9.367003917491205,2,"SKUT3,SKUT4",0
27,1,Austin,Bound to Learn,Domestic,1.8902981636073333,9,17.012683472465998,3,"SKUT2,SKUT3,SKUT4",1
27,9,Austin,Bound to Learn,Domestic,2.469481720219958,51,125.94356773121785,3,"SKUT1,SKUT2,SKUT3",2
27,8,Austin,Bound to Learn,Domestic,1.8069289482191877,32,57.82172634301401,2,"SKUT2,SKUT4",3
27,14,Austin,Bound to Learn,Domestic,4.598545479723752,1,4.598545479723752,1,SKUT1,4
27,5,Austin,Bound to Learn,Domestic,2.7454532893331036,33,90.59995854799241,3,"SKUT1,SKUT2,SKUT4",5
27,10,Austin,Bound to Learn,Domestic,0.8148242947129258,32,26.074377430813627,2,"SKUT1,SKUT2",6
27,1,Austin,Bound to Learn,Domestic,4.410951300410104,9,39.698561703690935,3,"SKUT2,SKUT3,SKUT4",7
28,3,Austin,Bound to Learn,Domestic,17.246755400484666,22,379.42861881066267,1,SKUT3,0
28,9,Austin,Bound to Learn,Domestic,1.0454867654625861,51,53.319825038591894,2,"SKUT2,SKUT3",1
28,10,Austin,Bound to Learn,Domestic,2.589116460237626,52,134.63405593235655,3,"SKUT1,SKUT2,SKUT3",2
