Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,10,Austin,Bound to Learn,Domestic,3.3334498430640966,1,3.3334498430640966,1,SKUT1,0
1,13,Austin,Bound to Learn,Domestic,3.0706860799987634,1,3.0706860799987634,1,SKUT4,1
1,9,Austin,Bound to Learn,Domestic,38.57890147481611,12,462.9468176977933,1,SKUT3,2
1,3,Austin,Bound to Learn,Domestic,12.334088339742726,2,24.668176679485452,2,"SKUT1,SKUT4",3
1,4,Austin,Bound to Learn,Domestic,7.168422923840553,35,250.89480233441935,3,"SKUT1,SKUT2,SKUT3",4
1,1,Austin,Bound to Learn,Domestic,2.6192198302339342,35,91.6726940581877,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,20,Austin,Bound to Learn,Domestic,10.85881277315074,1,10.85881277315074,1,SKUT1,6
2,18,Austin,Bound to Learn,Domestic,10.434583444739642,22,229.56083578427214,1,SKUT2,0
2,1,Austin,Bound to Learn,Domestic,3.0776663853751214,16,49.24266216600194,3,"SKUT1,SKUT3,SKUT4",1
2,4,Austin,Bound to Learn,Domestic,24.02489210281497,1,24.02489210281497,1,SKUT1,2
2,14,Austin,Bound to Learn,Domestic,0.2704544858407908,13,3.51590831593028,1,SKUT3,3
2,8,Austin,Bound to Learn,Domestic,23.277984985047546,35,814.7294744766641,3,"SKUT2,SKUT3,SKUT4",4
2,6,Austin,Bound to Learn,Domestic,12.902257293542323,22,283.8496604579311,1,SKUT2,5
2,1,Austin,Bound to Learn,Domestic,13.46770438766724,16,215.48327020267584,3,"SKUT1,SKUT3,SKUT4",6
2,17,Austin,Bound to Learn,Domestic,3.499892458755631,1,3.499892458755631,1,SKUT4,7
2,18,Austin,Bound to Learn,Domestic,14.146379464924255,22,311.2203482283336,1,SKUT2,8
3,21,Austin,Bound to Learn,Domestic,8.437246565673679,20,168.74493131347356,2,"SKUT2,SKUT4",0
3,9,Austin,Bound to Learn,Domestic,41.64661288563689,16,666.3458061701903,1,SKUT3,1
3,8,Austin,Bound to Learn,Domestic,7.9036790511333415,35,276.62876678966694,2,"SKUT2,SKUT3",2
3,14,Austin,Bound to Learn,Domestic,0.739466108696895,1,0.739466108696895,1,SKUT1,3
3,3,Austin,Bound to Learn,Domestic,8.96769562287293,1,8.96769562287293,1,SKUT4,4
3,17,Austin,Bound to Learn,Domestic,4.124314630767603,20,82.48629261535206,1,SKUT2,5
3,6,Austin,Bound to Learn,Domestic,41.72592293595148,1,41.72592293595148,1,SKUT1,6
3,12,Austin,Bound to Learn,Domestic,10.740289046085199,21,225.54606996778918,2,"SKUT1,SKUT2",7
3,6,Austin,Bound to Learn,Domestic,0.0881259464952045,1,0.0881259464952045,1,SKUT1,8
4,20,Austin,Bound to Learn,Domestic,13.60254160072492,41,557.7042056297216,3,"SKUT2,SKUT3,SKUT4",0
4,2,Austin,Bound to Learn,Domestic,18.0482418410471,1,18.0482418410471,1,SKUT4,1
4,20,Austin,Bound to Learn,Domestic,8.770376216117887,41,359.58542486083337,3,"SKUT2,SKUT3,SKUT4",2
4,10,Austin,Bound to Learn,Domestic,83.24185549418533,16,1331.8696879069653,2,"SKUT1,SKUT3",3
4,20,Austin,Bound to Learn,Domestic,2.4037317915112393,41,98.5530034519608,3,"SKUT2,SKUT3,SKUT4",4
4,16,Austin,Bound to Learn,Domestic,9.6375924211637,17,163.8390711597829,3,"SKUT1,SKUT3,SKUT4",5
4,2,Austin,Bound to Learn,Domestic,0.48439946055638683,1,0.48439946055638683,1,SKUT4,6
4,15,Austin,Bound to Learn,Domestic,1.936963035400459,17,32.928371601807804,3,"SKUT1,SKUT3,SKUT4",7
4,20,Austin,Bound to Learn,Domestic,5.760164371146082,41,236.16673921698938,3,"SKUT2,SKUT3,SKUT4",8
4,21,Austin,Bound to Learn,Domestic,18.05317886225063,25,451.32947155626573,1,SKUT2,9
5,16,Austin,Bound to Learn,Domestic,3.6755568213384984,18,66.16002278409297,1,SKUT3,0
5,6,Austin,Bound to Learn,Domestic,7.379539610074268,18,132.8317129813368,1,SKUT3,1
5,1,Austin,Bound to Learn,Domestic,1.648084763038463,6,9.888508578230777,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,21,Austin,Bound to Learn,Domestic,27.523859289075208,27,743.1442008050307,1,SKUT2,3
5,2,Austin,Bound to Learn,Domestic,48.61866386816608,28,1361.3225883086502,2,"SKUT1,SKUT2",4
5,9,Austin,Bound to Learn,Domestic,8.06254095154866,18,145.12573712787588,1,SKUT3,5
5,21,Austin,Bound to Learn,Domestic,11.496183762923561,27,310.3969615989362,1,SKUT2,6
5,9,Austin,Bound to Learn,Domestic,8.56757883332361,18,154.21641899982498,1,SKUT3,7
5,3,Austin,Bound to Learn,Domestic,31.105585951897194,27,839.8508207012243,1,SKUT2,8
