Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,13,Austin,Bound to Learn,Domestic,3.1391152247991663,1,3.1391152247991663,1,SKUT4,0
1,3,Austin,Bound to Learn,Domestic,3.0492979876218302,2,6.0985959752436605,2,"SKUT1,SKUT4",1
1,1,Austin,Bound to Learn,Domestic,22.13698702910675,35,774.7945460187362,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
1,9,Austin,Bound to Learn,Domestic,31.500096829887347,12,378.00116195864814,1,SKUT3,3
1,19,Austin,Bound to Learn,Domestic,4.687802803616593,22,103.13166167956506,1,SKUT2,4
1,15,Austin,Bound to Learn,Domestic,21.836014605508037,13,283.8681898716045,2,"SKUT1,SKUT3",5
1,20,Austin,Bound to Learn,Domestic,22.738289014254498,1,22.738289014254498,1,SKUT1,6
2,10,Austin,Bound to Learn,Domestic,1.8818044851898441,22,41.39969867417657,1,SKUT2,0
2,16,Austin,Bound to Learn,Domestic,22.885219163230758,13,297.50784912199987,1,SKUT3,1
2,5,Austin,Bound to Learn,Domestic,6.056744485231489,14,84.79442279324084,2,"SKUT3,SKUT4",2
2,18,Austin,Bound to Learn,Domestic,27.031349106253263,22,594.6896803375718,1,SKUT2,3
2,5,Austin,Bound to Learn,Domestic,3.180350179093776,14,44.524902507312866,2,"SKUT3,SKUT4",4
2,19,Austin,Bound to Learn,Domestic,26.359216243505642,23,606.2619736006297,3,"SKUT1,SKUT2,SKUT4",5
2,19,Austin,Bound to Learn,Domestic,1.6574856348052431,23,38.12216960052059,3,"SKUT1,SKUT2,SKUT4",6
2,18,Austin,Bound to Learn,Domestic,0.3603209923880123,22,7.92706183253627,1,SKUT2,7
3,10,Austin,Bound to Learn,Domestic,0.8571902782269754,16,13.715044451631606,1,SKUT3,0
3,4,Austin,Bound to Learn,Domestic,4.849494492302805,1,4.849494492302805,1,SKUT1,1
3,11,Austin,Bound to Learn,Domestic,2.614591924537343,20,52.29183849074686,1,SKUT2,2
3,10,Austin,Bound to Learn,Domestic,28.79188896447884,16,460.67022343166144,1,SKUT3,3
3,7,Austin,Bound to Learn,Domestic,17.549113540475247,17,298.33493018807917,2,"SKUT1,SKUT3",4
3,9,Austin,Bound to Learn,Domestic,0.884478406764933,16,14.151654508238927,1,SKUT3,5
3,10,Austin,Bound to Learn,Domestic,26.71909264786166,16,427.5054823657866,1,SKUT3,6
3,11,Austin,Bound to Learn,Domestic,0.2725264390478045,20,5.450528780956089,1,SKUT2,7
3,6,Austin,Bound to Learn,Domestic,2.2625443723631156,1,2.2625443723631156,1,SKUT1,8
3,1,Austin,Bound to Learn,Domestic,4.5884387974156144,16,73.41502075864983,4,"SKUT1,SKUT2,SKUT3,SKUT4",9
3,15,Austin,Bound to Learn,Domestic,8.91656382268458,1,8.91656382268458,1,SKUT4,10
3,13,Austin,Bound to Learn,Domestic,19.72202795622234,16,315.55244729955746,1,SKUT3,11
4,11,Austin,Bound to Learn,Domestic,7.42643282949294,16,118.82292527188704,2,"SKUT1,SKUT3",0
4,10,Austin,Bound to Learn,Domestic,3.812298064352652,16,60.99676902964243,2,"SKUT1,SKUT3",1
4,7,Austin,Bound to Learn,Domestic,2.7214760701530323,40,108.8590428061213,2,"SKUT2,SKUT3",2
4,1,Austin,Bound to Learn,Domestic,40.10078847349016,6,240.604730840941,1,SKUT2,3
4,15,Austin,Bound to Learn,Domestic,7.5323273161370174,17,128.0495643743293,3,"SKUT1,SKUT3,SKUT4",4
5,9,Austin,Bound to Learn,Domestic,37.0279720180704,18,666.5034963252672,1,SKUT3,0
5,5,Austin,Bound to Learn,Domestic,2.2605987245059342,27,61.036165561660226,1,SKUT2,1
5,17,Austin,Bound to Learn,Domestic,81.51846867780687,46,3749.8495591791157,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,21,Austin,Bound to Learn,Domestic,6.837400414469361,27,184.60981119067273,1,SKUT2,3
5,16,Austin,Bound to Learn,Domestic,1.4788994396614905,18,26.620189913906827,1,SKUT3,4
5,18,Austin,Bound to Learn,Domestic,1.9877083435220058,46,91.43458380201227,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
5,14,Austin,Bound to Learn,Domestic,7.227235895229669,1,7.227235895229669,1,SKUT4,6
5,16,Austin,Bound to Learn,Domestic,49.33569676541145,18,888.0425417774061,1,SKUT3,7
6,7,Austin,Bound to Learn,Domestic,3.3691492924554485,1,3.3691492924554485,1,SKUT4,0
6,17,Austin,Bound to Learn,Domestic,9.350405382394017,21,196.35851303027437,1,SKUT2,1
6,12,Austin,Bound to Learn,Domestic,3.486444942477228,1,3.486444942477228,1,SKUT4,2
6,4,Austin,Bound to Learn,Domestic,35.744622858241826,20,714.8924571648365,2,"SKUT1,SKUT3",3
6,2,Austin,Bound to Learn,Domestic,10.738736499428148,19,204.03599348913482,1,SKUT3,4
6,15,Austin,Bound to Learn,Domestic,7.674763891565494,22,168.84480561444087,2,"SKUT1,SKUT2",5
6,5,Austin,Bound to Learn,Domestic,18.66722214450845,1,18.66722214450845,1,SKUT1,6
6,8,Austin,Bound to Learn,Domestic,18.83595472152714,39,734.6022341395585,2,"SKUT2,SKUT3",7
6,10,Austin,Bound to Learn,Domestic,4.9170867968792535,19,93.42464914070581,1,SKUT3,8
7,5,Austin,Bound to Learn,Domestic,22.583041583282984,32,722.6573306650555,1,SKUT2,0
7,21,Austin,Bound to Learn,Domestic,4.166684472761896,32,133.33390312838068,1,SKUT2,1
7,9,Austin,Bound to Learn,Domestic,20.531313328892562,2,41.062626657785124,1,SKUT1,2
7,21,Austin,Bound to Learn,Domestic,3.4831434718097607,32,111.46059109791234,1,SKUT2,3
7,6,Austin,Bound to Learn,Domestic,0.7059556248768819,21,14.82506812241452,1,SKUT3,4
8,7,Austin,Bound to Learn,Domestic,21.3407261860146,29,618.8810593944233,1,SKUT2,0
8,7,Austin,Bound to Learn,Domestic,3.1635548445658577,29,91.74309049240988,1,SKUT2,1
8,4,Austin,Bound to Learn,Domestic,4.141380314778168,22,91.11036692511969,1,SKUT3,2
8,1,Austin,Bound to Learn,Domestic,7.390005633097275,24,177.36013519433462,3,"SKUT1,SKUT3,SKUT4",3
8,10,Austin,Bound to Learn,Domestic,17.420911099594708,24,418.101866390273,3,"SKUT1,SKUT3,SKUT4",4
8,13,Austin,Bound to Learn,Domestic,2.216451765685601,24,53.19484237645442,2,"SKUT1,SKUT3",5
8,21,Austin,Bound to Learn,Domestic,2.6966200486349985,22,59.32564106996997,1,SKUT3,6
9,20,Austin,Bound to Learn,Domestic,12.404826159607321,21,260.50134935175373,3,"SKUT1,SKUT3,SKUT4",0
9,14,Austin,Bound to Learn,Domestic,30.458861672822266,2,60.91772334564453,2,"SKUT1,SKUT4",1
9,2,Austin,Bound to Learn,Domestic,4.968534932575999,46,228.55260689849592,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
9,21,Austin,Bound to Learn,Domestic,20.588111851968677,2,41.17622370393735,2,"SKUT1,SKUT4",3
9,9,Austin,Bound to Learn,Domestic,7.158699791995998,20,143.17399583991997,2,"SKUT3,SKUT4",4
9,19,Austin,Bound to Learn,Domestic,11.515526302581684,1,11.515526302581684,1,SKUT1,5
9,1,Austin,Bound to Learn,Domestic,9.335307095346627,11,102.6883780488129,1,SKUT3,6
10,12,Austin,Bound to Learn,Domestic,12.398974897596158,1,12.398974897596158,1,SKUT4,0
10,15,Austin,Bound to Learn,Domestic,38.42814089253828,17,653.2783951731508,2,"SKUT1,SKUT3",1
10,2,Austin,Bound to Learn,Domestic,4.713158381171179,13,61.27105895522533,1,SKUT3,2
10,12,Austin,Bound to Learn,Domestic,6.539896553107336,1,6.539896553107336,1,SKUT4,3
10,9,Austin,Bound to Learn,Domestic,5.84333372077746,36,210.36001394798856,2,"SKUT2,SKUT3",4
10,18,Austin,Bound to Learn,Domestic,4.404699505826988,16,70.47519209323181,1,SKUT3,5
10,16,Austin,Bound to Learn,Domestic,11.302413608985853,1,11.302413608985853,1,SKUT1,6
10,9,Austin,Bound to Learn,Domestic,9.885981562559257,36,355.89533625213323,2,"SKUT2,SKUT3",7
10,20,Austin,Bound to Learn,Domestic,28.42303858106046,1,28.42303858106046,1,SKUT4,8
