Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,7,Austin,Bound to Learn,Domestic,9.506426267558505,22,209.1413778862871,1,SKUT2,0
1,7,Austin,Bound to Learn,Domestic,37.71027830310291,22,829.6261226682641,1,SKUT2,1
1,4,Austin,Bound to Learn,Domestic,37.04315367237978,35,1296.5103785332924,3,"SKUT1,SKUT2,SKUT3",2
1,14,Austin,Bound to Learn,Domestic,5.195207745017587,35,181.83227107561555,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
1,8,Austin,Bound to Learn,Domestic,17.7534519044575,23,408.3293938025225,3,"SKUT1,SKUT2,SKUT4",4
1,10,Austin,Bound to Learn,Domestic,32.63207791909992,1,32.63207791909992,1,SKUT1,5
1,4,Austin,Bound to Learn,Domestic,4.430654705177384,35,155.07291468120843,3,"SKUT1,SKUT2,SKUT3",6
2,17,Austin,Bound to Learn,Domestic,30.320673122728884,1,30.320673122728884,1,SKUT4,0
2,19,Austin,Bound to Learn,Domestic,13.881563025655392,23,319.27594959007405,3,"SKUT1,SKUT2,SKUT4",1
2,1,Austin,Bound to Learn,Domestic,1.3972771573934883,16,22.356434518295814,3,"SKUT1,SKUT3,SKUT4",2
2,6,Austin,Bound to Learn,Domestic,2.1229933023935383,22,46.705852652657846,1,SKUT2,3
3,9,Austin,Bound to Learn,Domestic,24.843397688219415,16,397.49436301151064,1,SKUT3,0
3,4,Austin,Bound to Learn,Domestic,7.203516921744329,1,7.203516921744329,1,SKUT1,1
3,9,Austin,Bound to Learn,Domestic,14.301044906317191,16,228.81671850107506,1,SKUT3,2
4,20,Austin,Bound to Learn,Domestic,6.21598889617016,41,254.85554474297655,3,"SKUT2,SKUT3,SKUT4",0
4,21,Austin,Bound to Learn,Domestic,4.174356245440063,25,104.35890613600158,1,SKUT2,1
4,7,Austin,Bound to Learn,Domestic,15.17308788420656,40,606.9235153682623,2,"SKUT2,SKUT3",2
