Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,2,Austin,Bound to Learn,Domestic,1.294654264997065,23,29.777048094932493,2,"SKUT1,SKUT2",0
2,5,Austin,Bound to Learn,Domestic,0.056786822855956195,14,0.7950155199833867,2,"SKUT3,SKUT4",0
2,19,Austin,Bound to Learn,Domestic,3.3239660153774118,23,76.45121835368047,3,"SKUT1,SKUT2,SKUT4",1
3,7,Austin,Bound to Learn,Domestic,0.19346753200193845,17,3.2889480440329537,2,"SKUT1,SKUT3",0
5,19,Austin,Bound to Learn,Domestic,6.851255923546944,2,13.702511847093888,2,"SKUT1,SKUT4",0
5,1,Austin,Bound to Learn,Domestic,4.766886407360175,6,28.601318444161052,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
6,3,Austin,Bound to Learn,Domestic,0.13434707821498806,20,2.686941564299761,2,"SKUT1,SKUT3",0
7,16,Austin,Bound to Learn,Domestic,1.7784147214342174,53,94.25598023601353,2,"SKUT2,SKUT3",0
8,20,Austin,Bound to Learn,Domestic,7.615868276444983,2,15.231736552889966,1,SKUT1,0
8,4,Austin,Bound to Learn,Domestic,1.316430822776929,22,28.96147810109244,1,SKUT3,1
10,10,Austin,Bound to Learn,Domestic,3.712984006094218,17,63.12072810360171,2,"SKUT1,SKUT3",0
10,12,Austin,Bound to Learn,Domestic,0.9741400705618459,1,0.9741400705618459,1,SKUT4,1
11,16,Austin,Bound to Learn,Domestic,6.796555175819508,1,6.796555175819508,1,SKUT1,0
11,4,Austin,Bound to Learn,Domestic,0.26162313902789414,24,6.278955336669459,1,SKUT2,1
11,9,Austin,Bound to Learn,Domestic,2.8522541336050447,16,45.636066137680714,1,SKUT3,2
11,6,Austin,Bound to Learn,Domestic,2.438174281229199,25,60.95435703072998,2,"SKUT1,SKUT2",3
13,13,Austin,Bound to Learn,Domestic,1.1241379853521272,1,1.1241379853521272,1,SKUT4,0
14,1,Austin,Bound to Learn,Domestic,3.736752585209845,15,56.05128877814768,3,"SKUT1,SKUT3,SKUT4",0
14,17,Austin,Bound to Learn,Domestic,0.10844969758468284,15,1.6267454637702425,1,SKUT3,1
16,16,Austin,Bound to Learn,Domestic,5.085360365838534,1,5.085360365838534,1,SKUT4,0
16,16,Austin,Bound to Learn,Domestic,3.2497546000691466,1,3.2497546000691466,1,SKUT4,1
17,2,Austin,Bound to Learn,Domestic,5.291291791493574,1,5.291291791493574,1,SKUT4,0
17,12,Austin,Bound to Learn,Domestic,3.961164430574626,1,3.961164430574626,1,SKUT4,1
18,3,Austin,Bound to Learn,Domestic,5.815771150279325,29,168.6573633581004,1,SKUT2,0
20,9,Austin,Bound to Learn,Domestic,2.1289112206203655,2,4.257822441240731,1,SKUT4,0
20,15,Austin,Bound to Learn,Domestic,1.9341367934565965,2,3.868273586913193,1,SKUT1,1
21,16,Austin,Bound to Learn,Domestic,0.7056861177840157,1,0.7056861177840157,1,SKUT4,0
21,12,Austin,Bound to Learn,Domestic,0.8733204579461309,37,32.312856944006846,3,"SKUT1,SKUT2,SKUT4",1
21,12,Austin,Bound to Learn,Domestic,3.0768463295171755,37,113.8433141921355,3,"SKUT1,SKUT2,SKUT4",2
22,13,Austin,Bound to Learn,Domestic,2.8147981618319755,27,75.99955036946334,1,SKUT2,0
22,19,Austin,Bound to Learn,Domestic,6.218836297371743,27,167.90858002903707,2,"SKUT2,SKUT4",1
23,1,Austin,Bound to Learn,Domestic,0.2342082697404021,2,0.4684165394808042,1,SKUT2,0
23,7,Austin,Bound to Learn,Domestic,0.9308195985471894,17,15.823933175302221,2,"SKUT3,SKUT4",1
24,21,Austin,Bound to Learn,Domestic,1.498177328229676,27,40.45078786220125,2,"SKUT2,SKUT4",0
24,8,Austin,Bound to Learn,Domestic,11.436715001258555,17,194.42415502139545,2,"SKUT1,SKUT3",1
24,21,Austin,Bound to Learn,Domestic,5.637305843031184,27,152.20725776184196,2,"SKUT2,SKUT4",2
25,8,Austin,Bound to Learn,Domestic,1.3525449832062744,1,1.3525449832062744,1,SKUT1,0
25,9,Austin,Bound to Learn,Domestic,2.704645611692288,29,78.43472273907635,1,SKUT2,1
25,14,Austin,Bound to Learn,Domestic,0.9493329498756844,46,43.66931569428148,3,"SKUT1,SKUT2,SKUT3",2
25,1,Austin,Bound to Learn,Domestic,8.120892114603816,21,170.53873440668013,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
27,6,Austin,Bound to Learn,Domestic,4.721155272097528,32,151.0769687071209,2,"SKUT2,SKUT4",0
27,16,Austin,Bound to Learn,Domestic,3.408199381971084,19,64.75578825745059,1,SKUT3,1
27,4,Austin,Bound to Learn,Domestic,6.1765373237721635,20,123.53074647544327,2,"SKUT1,SKUT3",2
27,21,Austin,Bound to Learn,Domestic,2.711671553045086,31,84.06181814439768,1,SKUT2,3
30,18,Austin,Bound to Learn,Domestic,1.3323838377787927,51,67.95157572671843,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
33,2,Austin,Bound to Learn,Domestic,0.06526056084806232,21,1.3704717778093087,1,SKUT3,0
34,12,Austin,Bound to Learn,Domestic,0.41323616621044873,1,0.41323616621044873,1,SKUT4,0
34,16,Austin,Bound to Learn,Domestic,8.447794038087174,2,16.89558807617435,1,SKUT1,1
35,6,Austin,Bound to Learn,Domestic,2.9690127388701155,41,121.72952229367473,2,"SKUT2,SKUT3",0
35,6,Austin,Bound to Learn,Domestic,0.5298828766783922,41,21.72519794381408,2,"SKUT2,SKUT3",1
35,6,Austin,Bound to Learn,Domestic,0.793246353852801,41,32.52310050796484,2,"SKUT2,SKUT3",2
37,6,Austin,Bound to Learn,Domestic,5.539684416040521,25,138.49211040101304,2,"SKUT1,SKUT2",0
37,21,Austin,Bound to Learn,Domestic,4.704137995363251,20,94.08275990726501,3,"SKUT1,SKUT3,SKUT4",1
38,10,Austin,Bound to Learn,Domestic,0.0671181727607128,1,0.0671181727607128,1,SKUT1,0
39,8,Austin,Bound to Learn,Domestic,2.3556257446692985,1,2.3556257446692985,1,SKUT4,0
39,15,Austin,Bound to Learn,Domestic,0.730200093788395,21,15.334201969556295,1,SKUT3,1
40,8,Austin,Bound to Learn,Domestic,2.071277038523334,21,43.496817808990016,1,SKUT3,0
41,14,Austin,Bound to Learn,Domestic,1.4235852120977253,39,55.51982327181128,1,SKUT2,0
41,17,Austin,Bound to Learn,Domestic,1.589982051920099,2,3.179964103840198,1,SKUT1,1
42,12,Austin,Bound to Learn,Domestic,0.371149246203118,28,10.392178893687305,1,SKUT3,0
42,12,Austin,Bound to Learn,Domestic,5.239529938675674,28,146.70683828291888,1,SKUT3,1
42,16,Austin,Bound to Learn,Domestic,0.41635153066723024,41,17.07041275735644,2,"SKUT1,SKUT2",2
42,8,Austin,Bound to Learn,Domestic,0.14150409224075514,41,5.801667781870961,2,"SKUT2,SKUT4",3
43,16,Austin,Bound to Learn,Domestic,17.187899624269033,47,807.8312823406445,1,SKUT2,0
43,10,Austin,Bound to Learn,Domestic,5.914230777547829,2,11.828461555095657,1,SKUT4,1
44,20,Austin,Bound to Learn,Domestic,0.3845091468324989,54,20.763493928954944,2,"SKUT2,SKUT4",0
44,17,Austin,Bound to Learn,Domestic,6.9056162572826185,36,248.60218526217426,2,"SKUT3,SKUT4",1
44,7,Austin,Bound to Learn,Domestic,0.7181559333497091,2,1.4363118666994181,1,SKUT1,2
45,6,Austin,Bound to Learn,Domestic,0.21611727148454157,26,5.619049058598081,2,"SKUT3,SKUT4",0
45,13,Austin,Bound to Learn,Domestic,1.4077044358724586,25,35.192610896811466,1,SKUT3,1
46,18,Austin,Bound to Learn,Domestic,0.9551997293916259,37,35.34238998749016,1,SKUT2,0
47,16,Austin,Bound to Learn,Domestic,0.6331393675874044,22,13.929066086922898,2,"SKUT3,SKUT4",0
48,11,Austin,Bound to Learn,Domestic,1.5707888506034968,30,47.12366551810491,2,"SKUT1,SKUT2",0
49,5,Austin,Bound to Learn,Domestic,4.762829865874681,2,9.525659731749363,1,SKUT1,0
49,13,Austin,Bound to Learn,Domestic,0.9415961230949048,24,22.598306954277717,2,"SKUT1,SKUT3",1
49,15,Austin,Bound to Learn,Domestic,2.1724970009725455,27,58.65741902625873,3,"SKUT1,SKUT2,SKUT4",2
51,10,Austin,Bound to Learn,Domestic,3.763683861114129,2,7.527367722228258,1,SKUT1,0
51,2,Austin,Bound to Learn,Domestic,0.7243355776123253,52,37.66545003584091,3,"SKUT1,SKUT2,SKUT3",1
51,14,Austin,Bound to Learn,Domestic,0.10675315515699008,2,0.21350631031398015,2,"SKUT1,SKUT4",2
52,10,Austin,Bound to Learn,Domestic,3.789995695374702,31,117.48986655661577,2,"SKUT2,SKUT4",0
52,14,Austin,Bound to Learn,Domestic,1.7393388648487407,32,55.6588436751597,2,"SKUT1,SKUT2",1
52,4,Austin,Bound to Learn,Domestic,6.385975040181968,27,172.42132608491315,2,"SKUT1,SKUT3",2
54,16,Austin,Bound to Learn,Domestic,7.970456162364828,33,263.0250533580393,2,"SKUT3,SKUT4",0
54,8,Austin,Bound to Learn,Domestic,1.7787818689357042,79,140.52376764592063,3,"SKUT2,SKUT3,SKUT4",1
54,6,Austin,Bound to Learn,Domestic,0.03487559066591809,47,1.6391527612981502,2,"SKUT1,SKUT2",2
55,6,Austin,Bound to Learn,Domestic,6.461476837235622,54,348.9197492107236,2,"SKUT2,SKUT4",0
55,15,Austin,Bound to Learn,Domestic,9.640210789104039,32,308.48674525132924,1,SKUT3,1
55,12,Austin,Bound to Learn,Domestic,6.462479613158273,53,342.51141949738843,1,SKUT2,2
55,8,Austin,Bound to Learn,Domestic,2.310736613269509,4,9.242946453078035,2,"SKUT1,SKUT4",3
55,6,Austin,Bound to Learn,Domestic,0.42208686648520743,54,22.792690790201203,2,"SKUT2,SKUT4",4
56,12,Austin,Bound to Learn,Domestic,1.4845396346542266,32,47.50526830893525,2,"SKUT3,SKUT4",0
57,10,Austin,Bound to Learn,Domestic,0.20480662796523583,2,0.40961325593047165,1,SKUT1,0
57,11,Austin,Bound to Learn,Domestic,1.403618774153279,26,36.49408812798526,1,SKUT3,1
57,6,Austin,Bound to Learn,Domestic,0.04624275353247859,68,3.1445072402085437,2,"SKUT2,SKUT3",2
58,12,Austin,Bound to Learn,Domestic,1.2562394050576486,28,35.17470334161416,1,SKUT3,0
58,21,Austin,Bound to Learn,Domestic,6.610356362856879,28,185.08997815999263,1,SKUT3,1
59,15,Austin,Bound to Learn,Domestic,3.041976512355972,38,115.59510746952694,2,"SKUT1,SKUT2",0
59,18,Austin,Bound to Learn,Domestic,0.5145753792001779,2,1.0291507584003559,1,SKUT1,1
59,18,Austin,Bound to Learn,Domestic,2.7173568472122565,2,5.434713694424513,1,SKUT1,2
60,17,Austin,Bound to Learn,Domestic,0.7133681265780255,30,21.401043797340765,1,SKUT2,0
62,12,Austin,Bound to Learn,Domestic,0.9055151541645288,61,55.236424404036256,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
62,14,Austin,Bound to Learn,Domestic,0.2837770481296207,24,6.810649155110896,2,"SKUT1,SKUT3",1
62,6,Austin,Bound to Learn,Domestic,1.7242107810609533,1,1.7242107810609533,1,SKUT4,2
62,7,Austin,Bound to Learn,Domestic,3.5320113108905136,24,84.76827146137232,2,"SKUT1,SKUT3",3
63,8,Austin,Bound to Learn,Domestic,1.0205682892454795,3,3.0617048677364385,2,"SKUT1,SKUT4",0
