Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,18,Austin,Bound to Learn,Domestic,4.749515588757121,13,61.743702653842576,2,"SKUT1,SKUT3",0
1,8,Austin,Bound to Learn,Domestic,10.112430072284505,23,232.58589166254362,3,"SKUT1,SKUT2,SKUT4",1
1,10,Austin,Bound to Learn,Domestic,14.052595494503187,1,14.052595494503187,1,SKUT1,2
1,8,Austin,Bound to Learn,Domestic,3.368931910491653,23,77.48543394130802,3,"SKUT1,SKUT2,SKUT4",3
1,9,Austin,Bound to Learn,Domestic,22.331558155751512,12,267.97869786901816,1,SKUT3,4
1,14,Austin,Bound to Learn,Domestic,17.5542164277935,35,614.3975749727724,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,3,Austin,Bound to Learn,Domestic,2.200614366993893,2,4.401228733987786,2,"SKUT1,SKUT4",6
1,16,Austin,Bound to Learn,Domestic,15.462057862089285,35,541.172025173125,3,"SKUT2,SKUT3,SKUT4",7
1,19,Austin,Bound to Learn,Domestic,10.552135118435423,22,232.14697260557932,1,SKUT2,8
1,6,Austin,Bound to Learn,Domestic,2.8139745390099327,12,33.76769446811919,1,SKUT3,9
1,14,Austin,Bound to Learn,Domestic,2.3299869141515064,35,81.54954199530272,4,"SKUT1,SKUT2,SKUT3,SKUT4",10
1,10,Austin,Bound to Learn,Domestic,0.17182089090830704,1,0.17182089090830704,1,SKUT1,11
2,9,Austin,Bound to Learn,Domestic,3.3939250754484354,23,78.06027673531402,2,"SKUT1,SKUT2",0
2,11,Austin,Bound to Learn,Domestic,7.42183532152203,1,7.42183532152203,1,SKUT4,1
2,17,Austin,Bound to Learn,Domestic,6.7687397974790615,1,6.7687397974790615,1,SKUT4,2
2,7,Austin,Bound to Learn,Domestic,8.080093590493124,13,105.04121667641061,1,SKUT3,3
2,8,Austin,Bound to Learn,Domestic,8.637349625153018,35,302.3072368803556,3,"SKUT2,SKUT3,SKUT4",4
2,16,Austin,Bound to Learn,Domestic,32.580341029930835,13,423.54443338910085,1,SKUT3,5
3,9,Austin,Bound to Learn,Domestic,9.357388294886022,16,149.71821271817635,1,SKUT3,0
3,12,Austin,Bound to Learn,Domestic,11.601583667382153,21,243.6332570150252,2,"SKUT1,SKUT2",1
3,15,Austin,Bound to Learn,Domestic,12.9419485618971,1,12.9419485618971,1,SKUT4,2
3,1,Austin,Bound to Learn,Domestic,16.352302915547003,16,261.63684664875205,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
3,10,Austin,Bound to Learn,Domestic,4.520809230633464,16,72.33294769013543,1,SKUT3,4
3,3,Austin,Bound to Learn,Domestic,6.643663010518608,1,6.643663010518608,1,SKUT4,5
3,13,Austin,Bound to Learn,Domestic,9.55679592579854,16,152.90873481277663,1,SKUT3,6
4,21,Austin,Bound to Learn,Domestic,2.427596506171965,25,60.68991265429913,1,SKUT2,0
4,18,Austin,Bound to Learn,Domestic,10.913113221754516,17,185.52292476982677,3,"SKUT1,SKUT3,SKUT4",1
4,15,Austin,Bound to Learn,Domestic,14.340721731715561,17,243.79226943916456,3,"SKUT1,SKUT3,SKUT4",2
4,13,Austin,Bound to Learn,Domestic,19.96474423174888,41,818.5545135017042,3,"SKUT2,SKUT3,SKUT4",3
4,15,Austin,Bound to Learn,Domestic,11.68692692537049,17,198.67775773129833,3,"SKUT1,SKUT3,SKUT4",4
4,1,Austin,Bound to Learn,Domestic,5.875788887646942,6,35.25473332588165,1,SKUT2,5
4,9,Austin,Bound to Learn,Domestic,11.277000630167155,25,281.9250157541789,1,SKUT2,6
4,16,Austin,Bound to Learn,Domestic,13.046202697459075,17,221.78544585680427,3,"SKUT1,SKUT3,SKUT4",7
5,6,Austin,Bound to Learn,Domestic,1.9581849439111583,18,35.247328990400845,1,SKUT3,0
5,10,Austin,Bound to Learn,Domestic,1.9744712965071738,28,55.285196302200866,2,"SKUT1,SKUT2",1
5,15,Austin,Bound to Learn,Domestic,3.946523955754287,2,7.893047911508574,2,"SKUT1,SKUT4",2
5,9,Austin,Bound to Learn,Domestic,32.59392799966421,18,586.6907039939558,1,SKUT3,3
5,1,Austin,Bound to Learn,Domestic,22.589052107310508,6,135.53431264386305,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
5,17,Austin,Bound to Learn,Domestic,3.7515304155353797,46,172.57039911462746,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
5,16,Austin,Bound to Learn,Domestic,16.797734018407755,18,302.3592123313396,1,SKUT3,6
6,15,Austin,Bound to Learn,Domestic,5.453316642669846,22,119.97296613873662,2,"SKUT1,SKUT2",0
6,20,Austin,Bound to Learn,Domestic,47.54485624684406,1,47.54485624684406,1,SKUT4,1
6,17,Austin,Bound to Learn,Domestic,8.026425122120695,21,168.5549275645346,1,SKUT2,2
