Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,16,Austin,Bound to Learn,Domestic,12.421370207180983,35,434.7479572513344,3,"SKUT2,SKUT3,SKUT4",0
1,4,Austin,Bound to Learn,Domestic,25.29211223051063,35,885.223928067872,3,"SKUT1,SKUT2,SKUT3",1
1,18,Austin,Bound to Learn,Domestic,1.1928810099366798,13,15.507453129176838,2,"SKUT1,SKUT3",2
1,15,Austin,Bound to Learn,Domestic,3.4953144899058737,13,45.43908836877636,2,"SKUT1,SKUT3",3
1,6,Austin,Bound to Learn,Domestic,10.454032125313534,12,125.44838550376241,1,SKUT3,4
2,10,Austin,Bound to Learn,Domestic,8.42586408033333,22,185.36900976733327,1,SKUT2,0
2,4,Austin,Bound to Learn,Domestic,7.35098154591095,1,7.35098154591095,1,SKUT1,1
2,11,Austin,Bound to Learn,Domestic,32.12382647134569,1,32.12382647134569,1,SKUT4,2
2,5,Austin,Bound to Learn,Domestic,13.57620311031431,14,190.06684354440034,2,"SKUT3,SKUT4",3
2,17,Austin,Bound to Learn,Domestic,21.74039362044941,1,21.74039362044941,1,SKUT4,4
2,14,Austin,Bound to Learn,Domestic,10.906497774315262,13,141.7844710660984,1,SKUT3,5
3,19,Austin,Bound to Learn,Domestic,13.75005395605704,16,220.00086329691263,1,SKUT3,0
3,19,Austin,Bound to Learn,Domestic,21.69862647418024,16,347.17802358688385,1,SKUT3,1
3,15,Austin,Bound to Learn,Domestic,6.653618478472375,1,6.653618478472375,1,SKUT4,2
3,7,Austin,Bound to Learn,Domestic,31.322578788313393,17,532.4838394013277,2,"SKUT1,SKUT3",3
3,7,Austin,Bound to Learn,Domestic,21.170121913196695,17,359.8920725243438,2,"SKUT1,SKUT3",4
3,17,Austin,Bound to Learn,Domestic,17.432276732865194,20,348.64553465730387,1,SKUT2,5
3,8,Austin,Bound to Learn,Domestic,4.79957997870455,35,167.98529925465925,2,"SKUT2,SKUT3",6
3,11,Austin,Bound to Learn,Domestic,11.166813462167354,20,223.3362692433471,1,SKUT2,7
3,19,Austin,Bound to Learn,Domestic,5.963537380231173,16,95.41659808369877,1,SKUT3,8
3,9,Austin,Bound to Learn,Domestic,3.170471443566469,16,50.7275430970635,1,SKUT3,9
3,17,Austin,Bound to Learn,Domestic,17.592015365047484,20,351.8403073009497,1,SKUT2,10
4,10,Austin,Bound to Learn,Domestic,13.771103775709792,16,220.33766041135667,2,"SKUT1,SKUT3",0
4,9,Austin,Bound to Learn,Domestic,14.777402739325577,25,369.43506848313945,1,SKUT2,1
4,20,Austin,Bound to Learn,Domestic,11.328502789093502,41,464.4686143528336,3,"SKUT2,SKUT3,SKUT4",2
4,4,Austin,Bound to Learn,Domestic,4.199851782080582,40,167.9940712832233,2,"SKUT2,SKUT3",3
4,13,Austin,Bound to Learn,Domestic,1.7403551102884278,41,71.35455952182554,3,"SKUT2,SKUT3,SKUT4",4
4,4,Austin,Bound to Learn,Domestic,7.613902899811229,40,304.5561159924491,2,"SKUT2,SKUT3",5
4,18,Austin,Bound to Learn,Domestic,61.632506154392516,17,1047.7526046246728,3,"SKUT1,SKUT3,SKUT4",6
4,16,Austin,Bound to Learn,Domestic,20.09941350186321,17,341.69002953167455,3,"SKUT1,SKUT3,SKUT4",7
5,18,Austin,Bound to Learn,Domestic,7.660953770872318,46,352.40387346012665,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
5,14,Austin,Bound to Learn,Domestic,14.046206608940313,1,14.046206608940313,1,SKUT4,1
5,17,Austin,Bound to Learn,Domestic,0.24643342525915868,46,11.335937561921298,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
5,9,Austin,Bound to Learn,Domestic,0.3563086712434298,18,6.413556082381737,1,SKUT3,3
6,11,Austin,Bound to Learn,Domestic,8.98415306108391,19,170.6989081605943,1,SKUT3,0
6,17,Austin,Bound to Learn,Domestic,11.80045201610256,21,247.80949233815375,1,SKUT2,1
6,2,Austin,Bound to Learn,Domestic,0.521917545198348,19,9.91643335876861,1,SKUT3,2
6,7,Austin,Bound to Learn,Domestic,5.5826198878993845,1,5.5826198878993845,1,SKUT4,3
6,13,Austin,Bound to Learn,Domestic,0.26264565387881944,1,0.26264565387881944,1,SKUT4,4
6,8,Austin,Bound to Learn,Domestic,12.75208095265226,39,497.33115715343814,2,"SKUT2,SKUT3",5
6,15,Austin,Bound to Learn,Domestic,42.581117732690686,22,936.7845901191951,2,"SKUT1,SKUT2",6
6,1,Austin,Bound to Learn,Domestic,19.299929207803462,20,385.9985841560692,3,"SKUT1,SKUT3,SKUT4",7
