Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,16,Austin,Bound to Learn,Domestic,2.3194788396053103,35,81.18175938618586,3,"SKUT2,SKUT3,SKUT4",0
1,9,Austin,Bound to Learn,Domestic,1.8021335826529594,12,21.625602991835514,1,SKUT3,1
1,15,Austin,Bound to Learn,Domestic,19.148606812589083,13,248.93188856365808,2,"SKUT1,SKUT3",2
1,17,Austin,Bound to Learn,Domestic,15.058004135009313,13,195.75405375512105,2,"SKUT1,SKUT3",3
1,4,Austin,Bound to Learn,Domestic,3.4966703282764433,35,122.38346148967551,3,"SKUT1,SKUT2,SKUT3",4
1,1,Austin,Bound to Learn,Domestic,10.045441572379803,35,351.5904550332931,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
1,16,Austin,Bound to Learn,Domestic,8.190036514365676,35,286.6512780027987,3,"SKUT2,SKUT3,SKUT4",6
2,14,Austin,Bound to Learn,Domestic,1.8874950678710736,13,24.537435882323955,1,SKUT3,0
2,6,Austin,Bound to Learn,Domestic,13.91031616777381,22,306.02695569102383,1,SKUT2,1
2,19,Austin,Bound to Learn,Domestic,25.774516575154678,23,592.8138812285576,3,"SKUT1,SKUT2,SKUT4",2
2,11,Austin,Bound to Learn,Domestic,9.974200271663054,1,9.974200271663054,1,SKUT4,3
2,5,Austin,Bound to Learn,Domestic,1.7786484223868841,14,24.90107791341638,2,"SKUT3,SKUT4",4
2,6,Austin,Bound to Learn,Domestic,11.729262912309434,22,258.04378407080753,1,SKUT2,5
2,5,Austin,Bound to Learn,Domestic,10.292729527157535,14,144.0982133802055,2,"SKUT3,SKUT4",6
2,4,Austin,Bound to Learn,Domestic,1.8343558874984165,1,1.8343558874984165,1,SKUT1,7
2,7,Austin,Bound to Learn,Domestic,15.503760671369573,13,201.54888872780444,1,SKUT3,8
2,19,Austin,Bound to Learn,Domestic,9.83987100841284,23,226.31703319349535,3,"SKUT1,SKUT2,SKUT4",9
3,12,Austin,Bound to Learn,Domestic,7.207974402226568,21,151.3674624467579,2,"SKUT1,SKUT2",0
3,4,Austin,Bound to Learn,Domestic,19.752362169742,1,19.752362169742,1,SKUT1,1
3,19,Austin,Bound to Learn,Domestic,5.247613992264635,16,83.96182387623416,1,SKUT3,2
3,11,Austin,Bound to Learn,Domestic,0.3044462203262246,20,6.088924406524492,1,SKUT2,3
3,21,Austin,Bound to Learn,Domestic,9.331784999194005,20,186.6356999838801,2,"SKUT2,SKUT4",4
3,8,Austin,Bound to Learn,Domestic,47.92448303413617,35,1677.356906194766,2,"SKUT2,SKUT3",5
3,8,Austin,Bound to Learn,Domestic,2.489280399309835,35,87.12481397584422,2,"SKUT2,SKUT3",6
3,10,Austin,Bound to Learn,Domestic,1.1200441248957218,16,17.92070599833155,1,SKUT3,7
3,17,Austin,Bound to Learn,Domestic,28.93270674296457,20,578.6541348592914,1,SKUT2,8
3,16,Austin,Bound to Learn,Domestic,8.968412296109287,2,17.936824592218574,2,"SKUT1,SKUT4",9
3,19,Austin,Bound to Learn,Domestic,6.506977135451996,16,104.11163416723194,1,SKUT3,10
