Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,8,Austin,Bound to Learn,Domestic,22.573704400027463,23,519.1952012006317,3,"SKUT1,SKUT2,SKUT4",0
1,8,Austin,Bound to Learn,Domestic,80.61102076652175,23,1854.05347763,3,"SKUT1,SKUT2,SKUT4",1
1,21,Austin,Bound to Learn,Domestic,11.104411483415687,13,144.35734928440394,3,"SKUT1,SKUT3,SKUT4",2
1,14,Austin,Bound to Learn,Domestic,0.9294724192785382,35,32.53153467474883,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
2,6,Austin,Bound to Learn,Domestic,0.4041317823699395,22,8.89089921213867,1,SKUT2,0
2,6,Austin,Bound to Learn,Domestic,2.437776384719138,22,53.631080463821036,1,SKUT2,1
2,11,Austin,Bound to Learn,Domestic,7.960207878929666,1,7.960207878929666,1,SKUT4,2
2,10,Austin,Bound to Learn,Domestic,4.480296004366568,22,98.56651209606449,1,SKUT2,3
3,3,Austin,Bound to Learn,Domestic,60.280116561694435,1,60.280116561694435,1,SKUT4,0
3,9,Austin,Bound to Learn,Domestic,22.92982366583019,16,366.87717865328307,1,SKUT3,1
3,10,Austin,Bound to Learn,Domestic,2.302533080866403,16,36.840529293862446,1,SKUT3,2
3,9,Austin,Bound to Learn,Domestic,4.364807965393425,16,69.8369274462948,1,SKUT3,3
3,1,Austin,Bound to Learn,Domestic,16.38370020736154,16,262.1392033177846,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
3,21,Austin,Bound to Learn,Domestic,1.5226775713065581,20,30.453551426131163,2,"SKUT2,SKUT4",5
3,11,Austin,Bound to Learn,Domestic,3.6070556380449066,20,72.14111276089812,1,SKUT2,6
3,7,Austin,Bound to Learn,Domestic,32.60997115203557,17,554.3695095846047,2,"SKUT1,SKUT3",7
4,2,Austin,Bound to Learn,Domestic,1.0218946777025861,1,1.0218946777025861,1,SKUT4,0
4,3,Austin,Bound to Learn,Domestic,23.95759473344438,26,622.8974630695539,2,"SKUT2,SKUT4",1
