Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,10,Austin,Bound to Learn,Domestic,2.797307929571239,1,2.797307929571239,1,SKUT1,0
1,7,Austin,Bound to Learn,Domestic,3.152513703124176,22,69.35530146873188,1,SKUT2,1
1,10,Austin,Bound to Learn,Domestic,7.3066643855187285,1,7.3066643855187285,1,SKUT1,2
1,19,Austin,Bound to Learn,Domestic,37.89053280728527,22,833.591721760276,1,SKUT2,3
1,6,Austin,Bound to Learn,Domestic,8.212875579172195,12,98.55450695006634,1,SKUT3,4
1,3,Austin,Bound to Learn,Domestic,17.358645538487487,2,34.71729107697497,2,"SKUT1,SKUT4",5
1,15,Austin,Bound to Learn,Domestic,46.982746484151654,13,610.7757042939716,2,"SKUT1,SKUT3",6
1,3,Austin,Bound to Learn,Domestic,17.45496467627888,2,34.90992935255776,2,"SKUT1,SKUT4",7
2,5,Austin,Bound to Learn,Domestic,1.350247021489288,14,18.903458300850033,2,"SKUT3,SKUT4",0
2,5,Austin,Bound to Learn,Domestic,0.6230546911078316,14,8.722765675509642,2,"SKUT3,SKUT4",1
2,5,Austin,Bound to Learn,Domestic,29.706879262562477,14,415.8963096758747,2,"SKUT3,SKUT4",2
2,1,Austin,Bound to Learn,Domestic,1.6858441101863932,16,26.973505762982292,3,"SKUT1,SKUT3,SKUT4",3
2,10,Austin,Bound to Learn,Domestic,2.9456237556661184,22,64.80372262465461,1,SKUT2,4
2,2,Austin,Bound to Learn,Domestic,30.406678559891013,35,1064.2337495961854,2,"SKUT2,SKUT3",5
2,17,Austin,Bound to Learn,Domestic,1.936828211957393,1,1.936828211957393,1,SKUT4,6
2,5,Austin,Bound to Learn,Domestic,21.90287425821605,14,306.64023961502465,2,"SKUT3,SKUT4",7
3,12,Austin,Bound to Learn,Domestic,31.997797561911526,21,671.9537488001421,2,"SKUT1,SKUT2",0
3,4,Austin,Bound to Learn,Domestic,7.158652848892448,1,7.158652848892448,1,SKUT1,1
3,11,Austin,Bound to Learn,Domestic,26.307365689199393,20,526.1473137839879,1,SKUT2,2
3,15,Austin,Bound to Learn,Domestic,1.2321538962208627,1,1.2321538962208627,1,SKUT4,3
3,12,Austin,Bound to Learn,Domestic,11.015202408187836,21,231.31925057194456,2,"SKUT1,SKUT2",4
3,19,Austin,Bound to Learn,Domestic,9.420333497134935,16,150.72533595415896,1,SKUT3,5
4,21,Austin,Bound to Learn,Domestic,2.120222166301826,25,53.00555415754565,1,SKUT2,0
4,3,Austin,Bound to Learn,Domestic,2.293401482627207,26,59.62843854830738,2,"SKUT2,SKUT4",1
4,15,Austin,Bound to Learn,Domestic,7.961090442447508,17,135.33853752160763,3,"SKUT1,SKUT3,SKUT4",2
4,1,Austin,Bound to Learn,Domestic,3.5324827377699326,6,21.194896426619596,1,SKUT2,3
4,2,Austin,Bound to Learn,Domestic,4.497484382324825,1,4.497484382324825,1,SKUT4,4
4,15,Austin,Bound to Learn,Domestic,35.35377251912352,17,601.0141328250998,3,"SKUT1,SKUT3,SKUT4",5
4,11,Austin,Bound to Learn,Domestic,17.419711300080486,16,278.7153808012878,2,"SKUT1,SKUT3",6
4,12,Austin,Bound to Learn,Domestic,6.178180239663269,25,154.45450599158173,1,SKUT2,7
4,12,Austin,Bound to Learn,Domestic,17.797066177357785,25,444.92665443394463,1,SKUT2,8
4,1,Austin,Bound to Learn,Domestic,9.826387761939538,6,58.95832657163723,1,SKUT2,9
4,10,Austin,Bound to Learn,Domestic,13.425824256165031,16,214.8131880986405,2,"SKUT1,SKUT3",10
4,1,Austin,Bound to Learn,Domestic,8.401414414993983,6,50.4084864899639,1,SKUT2,11
4,21,Austin,Bound to Learn,Domestic,18.945024623815915,25,473.62561559539785,1,SKUT2,12
5,3,Austin,Bound to Learn,Domestic,4.742965233035621,27,128.06006129196177,1,SKUT2,0
5,1,Austin,Bound to Learn,Domestic,0.3788049559018918,6,2.2728297354113507,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
5,2,Austin,Bound to Learn,Domestic,18.192852632845508,28,509.39987371967425,2,"SKUT1,SKUT2",2
5,12,Austin,Bound to Learn,Domestic,49.14660896762862,2,98.29321793525725,2,"SKUT1,SKUT4",3
5,6,Austin,Bound to Learn,Domestic,44.6000484945065,18,802.800872901117,1,SKUT3,4
6,10,Austin,Bound to Learn,Domestic,14.880205313392162,19,282.7239009544511,1,SKUT3,0
6,8,Austin,Bound to Learn,Domestic,32.11205540674358,39,1252.3701608629997,2,"SKUT2,SKUT3",1
6,17,Austin,Bound to Learn,Domestic,14.352689299931306,21,301.40647529855744,1,SKUT2,2
6,16,Austin,Bound to Learn,Domestic,0.22829852991749966,19,4.337672068432494,1,SKUT3,3
6,17,Austin,Bound to Learn,Domestic,29.044001982281742,21,609.9240416279166,1,SKUT2,4
6,15,Austin,Bound to Learn,Domestic,14.768056572690103,22,324.8972445991823,2,"SKUT1,SKUT2",5
7,6,Austin,Bound to Learn,Domestic,10.226006319672651,21,214.74613271312566,1,SKUT3,0
7,1,Austin,Bound to Learn,Domestic,9.206676139156578,16,147.30681822650524,4,"SKUT1,SKUT2,SKUT3,SKUT4",1
7,4,Austin,Bound to Learn,Domestic,45.6343656922779,2,91.2687313845558,1,SKUT1,2
7,8,Austin,Bound to Learn,Domestic,4.402678412409045,2,8.80535682481809,2,"SKUT1,SKUT4",3
7,3,Austin,Bound to Learn,Domestic,3.943701501216602,21,82.81773152554864,1,SKUT3,4
7,5,Austin,Bound to Learn,Domestic,3.874917281159407,32,123.99735299710102,1,SKUT2,5
7,20,Austin,Bound to Learn,Domestic,0.7501290831887597,33,24.75425974522907,2,"SKUT1,SKUT2",6
8,4,Austin,Bound to Learn,Domestic,3.0564648859410863,22,67.2422274907039,1,SKUT3,0
8,21,Austin,Bound to Learn,Domestic,28.061053069124846,22,617.3431675207466,1,SKUT3,1
8,9,Austin,Bound to Learn,Domestic,3.6042594621475175,3,10.812778386442552,2,"SKUT1,SKUT4",2
8,17,Austin,Bound to Learn,Domestic,6.7555343381733834,23,155.3772897779878,2,"SKUT3,SKUT4",3
