Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,2,Austin,Bound to Learn,Domestic,0.6492587844913911,23,14.932952043301995,2,"SKUT1,SKUT2",0
1,15,Austin,Bound to Learn,Domestic,3.4898604107827715,13,45.368185340176026,2,"SKUT1,SKUT3",1
1,7,Austin,Bound to Learn,Domestic,3.6925864325482296,22,81.23690151606105,1,SKUT2,2
1,14,Austin,Bound to Learn,Domestic,5.753423636527242,35,201.36982727845347,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
1,6,Austin,Bound to Learn,Domestic,5.995276837737193,12,71.94332205284631,1,SKUT3,4
1,4,Austin,Bound to Learn,Domestic,4.867389784698446,35,170.3586424644456,3,"SKUT1,SKUT2,SKUT3",5
1,7,Austin,Bound to Learn,Domestic,7.323611606311167,22,161.11945533884568,1,SKUT2,6
2,11,Austin,Bound to Learn,Domestic,27.05278755906553,1,27.05278755906553,1,SKUT4,0
2,9,Austin,Bound to Learn,Domestic,15.805379907951089,23,363.523737882875,2,"SKUT1,SKUT2",1
2,2,Austin,Bound to Learn,Domestic,14.87163474280719,35,520.5072159982517,2,"SKUT2,SKUT3",2
2,8,Austin,Bound to Learn,Domestic,5.519826331188118,35,193.19392159158411,3,"SKUT2,SKUT3,SKUT4",3
2,18,Austin,Bound to Learn,Domestic,2.1654135515794923,22,47.639098134748835,1,SKUT2,4
2,16,Austin,Bound to Learn,Domestic,11.333310728859667,13,147.33303947517567,1,SKUT3,5
2,10,Austin,Bound to Learn,Domestic,38.19097523143981,22,840.2014550916758,1,SKUT2,6
2,16,Austin,Bound to Learn,Domestic,22.41115133533981,13,291.3449673594175,1,SKUT3,7
2,16,Austin,Bound to Learn,Domestic,5.6581377996645745,13,73.55579139563947,1,SKUT3,8
2,4,Austin,Bound to Learn,Domestic,3.4458813994625053,1,3.4458813994625053,1,SKUT1,9
2,10,Austin,Bound to Learn,Domestic,4.284748647068723,22,94.2644702355119,1,SKUT2,10
2,6,Austin,Bound to Learn,Domestic,0.6974556871677742,22,15.344025117691032,1,SKUT2,11
3,16,Austin,Bound to Learn,Domestic,12.520759826704213,2,25.041519653408425,2,"SKUT1,SKUT4",0
3,7,Austin,Bound to Learn,Domestic,10.586004469466026,17,179.96207598092244,2,"SKUT1,SKUT3",1
3,9,Austin,Bound to Learn,Domestic,16.428042207548213,16,262.8486753207714,1,SKUT3,2
3,15,Austin,Bound to Learn,Domestic,26.945144971280733,1,26.945144971280733,1,SKUT4,3
3,12,Austin,Bound to Learn,Domestic,3.1957955055938987,21,67.11170561747187,2,"SKUT1,SKUT2",4
3,9,Austin,Bound to Learn,Domestic,1.171320621427492,16,18.741129942839873,1,SKUT3,5
3,15,Austin,Bound to Learn,Domestic,29.858790134441847,1,29.858790134441847,1,SKUT4,6
4,13,Austin,Bound to Learn,Domestic,0.7099138660044272,41,29.106468506181514,3,"SKUT2,SKUT3,SKUT4",0
4,18,Austin,Bound to Learn,Domestic,3.16604363228975,17,53.82274174892575,3,"SKUT1,SKUT3,SKUT4",1
4,13,Austin,Bound to Learn,Domestic,33.90380271718334,41,1390.0559114045168,3,"SKUT2,SKUT3,SKUT4",2
4,15,Austin,Bound to Learn,Domestic,8.289867793703422,17,140.92775249295818,3,"SKUT1,SKUT3,SKUT4",3
5,12,Austin,Bound to Learn,Domestic,8.911099873616745,2,17.82219974723349,2,"SKUT1,SKUT4",0
5,20,Austin,Bound to Learn,Domestic,1.0934651705827805,45,49.205932676225125,3,"SKUT2,SKUT3,SKUT4",1
5,12,Austin,Bound to Learn,Domestic,2.681452763095579,2,5.362905526191158,2,"SKUT1,SKUT4",2
5,21,Austin,Bound to Learn,Domestic,3.2525053209801227,27,87.81764366646331,1,SKUT2,3
5,1,Austin,Bound to Learn,Domestic,1.06683392345475,6,6.4010035407284995,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
5,21,Austin,Bound to Learn,Domestic,7.131953977258672,27,192.56275738598416,1,SKUT2,5
5,9,Austin,Bound to Learn,Domestic,20.615546195510635,18,371.07983151919143,1,SKUT3,6
5,16,Austin,Bound to Learn,Domestic,38.42142742299405,18,691.5856936138929,1,SKUT3,7
5,5,Austin,Bound to Learn,Domestic,4.474755269179217,27,120.81839226783885,1,SKUT2,8
6,2,Austin,Bound to Learn,Domestic,22.974602280424772,19,436.51744332807067,1,SKUT3,0
6,20,Austin,Bound to Learn,Domestic,20.44543139593623,1,20.44543139593623,1,SKUT4,1
6,5,Austin,Bound to Learn,Domestic,19.223797154614847,1,19.223797154614847,1,SKUT1,2
6,11,Austin,Bound to Learn,Domestic,0.4943192037978167,19,9.392064872158517,1,SKUT3,3
6,7,Austin,Bound to Learn,Domestic,7.267145669573209,1,7.267145669573209,1,SKUT4,4
6,6,Austin,Bound to Learn,Domestic,0.780833820133136,22,17.17834404292899,2,"SKUT1,SKUT2",5
6,3,Austin,Bound to Learn,Domestic,23.51692562211441,20,470.3385124422882,2,"SKUT1,SKUT3",6
6,11,Austin,Bound to Learn,Domestic,15.004914991144537,19,285.0933848317462,1,SKUT3,7
6,17,Austin,Bound to Learn,Domestic,8.204995387379347,21,172.30490313496628,1,SKUT2,8
6,9,Austin,Bound to Learn,Domestic,4.882470263726051,22,107.41434580197313,2,"SKUT2,SKUT4",9
6,17,Austin,Bound to Learn,Domestic,27.726295066352648,21,582.2521963934056,1,SKUT2,10
6,13,Austin,Bound to Learn,Domestic,1.8128735127917917,1,1.8128735127917917,1,SKUT4,11
6,15,Austin,Bound to Learn,Domestic,3.776532534079759,22,83.0837157497547,2,"SKUT1,SKUT2",12
6,11,Austin,Bound to Learn,Domestic,21.64181449282282,19,411.1944753636336,1,SKUT3,13
6,4,Austin,Bound to Learn,Domestic,20.904100461520102,20,418.08200923040204,2,"SKUT1,SKUT3",14
6,12,Austin,Bound to Learn,Domestic,0.462124364090824,1,0.462124364090824,1,SKUT4,15
7,9,Austin,Bound to Learn,Domestic,6.6783886228559055,2,13.356777245711811,1,SKUT1,0
7,5,Austin,Bound to Learn,Domestic,16.388704720129994,32,524.4385510441598,1,SKUT2,1
7,20,Austin,Bound to Learn,Domestic,16.27825919025628,33,537.1825532784571,2,"SKUT1,SKUT2",2
7,20,Austin,Bound to Learn,Domestic,3.7043089925871584,33,122.24219675537623,2,"SKUT1,SKUT2",3
7,17,Austin,Bound to Learn,Domestic,4.531602989162669,22,99.69526576157871,2,"SKUT3,SKUT4",4
8,21,Austin,Bound to Learn,Domestic,44.70902414313088,22,983.5985311488794,1,SKUT3,0
8,1,Austin,Bound to Learn,Domestic,25.28100838654643,24,606.7442012771143,3,"SKUT1,SKUT3,SKUT4",1
8,1,Austin,Bound to Learn,Domestic,6.1651409724136155,24,147.96338333792676,3,"SKUT1,SKUT3,SKUT4",2
8,2,Austin,Bound to Learn,Domestic,27.94744488557707,26,726.6335670250038,2,"SKUT2,SKUT4",3
8,4,Austin,Bound to Learn,Domestic,12.02635350215933,22,264.5797770475053,1,SKUT3,4
8,10,Austin,Bound to Learn,Domestic,38.4374253155878,24,922.4982075741073,3,"SKUT1,SKUT3,SKUT4",5
8,21,Austin,Bound to Learn,Domestic,11.762446468033524,22,258.77382229673753,1,SKUT3,6
8,11,Austin,Bound to Learn,Domestic,1.4467158479907467,2,2.8934316959814934,1,SKUT1,7
8,8,Austin,Bound to Learn,Domestic,12.155808406554945,1,12.155808406554945,1,SKUT4,8
8,20,Austin,Bound to Learn,Domestic,2.462171878708142,2,4.924343757416284,1,SKUT1,9
9,19,Austin,Bound to Learn,Domestic,0.14201322804959937,1,0.14201322804959937,1,SKUT1,0
9,17,Austin,Bound to Learn,Domestic,47.61060496352727,1,47.61060496352727,1,SKUT1,1
9,10,Austin,Bound to Learn,Domestic,21.8670227924633,25,546.6755698115825,1,SKUT2,2
9,20,Austin,Bound to Learn,Domestic,40.280936637930424,21,845.8996693965389,3,"SKUT1,SKUT3,SKUT4",3
9,1,Austin,Bound to Learn,Domestic,10.161491579736099,11,111.77640737709709,1,SKUT3,4
9,2,Austin,Bound to Learn,Domestic,1.4355687429332995,46,66.03616217493177,4,"SKUT1,SKUT2,SKUT3,SKUT4",5
9,19,Austin,Bound to Learn,Domestic,27.539738155433657,1,27.539738155433657,1,SKUT1,6
9,20,Austin,Bound to Learn,Domestic,3.1233571434807246,21,65.59050001309521,3,"SKUT1,SKUT3,SKUT4",7
10,5,Austin,Bound to Learn,Domestic,5.958949856871252,2,11.917899713742504,2,"SKUT1,SKUT4",0
10,9,Austin,Bound to Learn,Domestic,52.61397852039679,36,1894.1032267342846,2,"SKUT2,SKUT3",1
10,7,Austin,Bound to Learn,Domestic,0.6280314740845099,21,13.188660955774708,3,"SKUT1,SKUT2,SKUT4",2
10,18,Austin,Bound to Learn,Domestic,0.286361740100366,16,4.581787841605856,1,SKUT3,3
10,17,Austin,Bound to Learn,Domestic,0.6762938955511466,1,0.6762938955511466,1,SKUT4,4
10,14,Austin,Bound to Learn,Domestic,6.729577918367547,17,114.40282461224831,2,"SKUT1,SKUT3",5
10,17,Austin,Bound to Learn,Domestic,14.26174299958525,1,14.26174299958525,1,SKUT4,6
10,14,Austin,Bound to Learn,Domestic,1.0076926925228096,17,17.130775772887763,2,"SKUT1,SKUT3",7
10,8,Austin,Bound to Learn,Domestic,18.729300771084056,1,18.729300771084056,1,SKUT1,8
10,20,Austin,Bound to Learn,Domestic,13.101301561788931,1,13.101301561788931,1,SKUT4,9
10,20,Austin,Bound to Learn,Domestic,6.3565057703432535,1,6.3565057703432535,1,SKUT4,10
10,12,Austin,Bound to Learn,Domestic,5.672446889335156,1,5.672446889335156,1,SKUT4,11
10,18,Austin,Bound to Learn,Domestic,9.863708455485797,16,157.81933528777276,1,SKUT3,12
11,9,Austin,Bound to Learn,Domestic,1.129580966412618,16,18.073295462601887,1,SKUT3,0
11,2,Austin,Bound to Learn,Domestic,16.363306732598936,1,16.363306732598936,1,SKUT4,1
11,10,Austin,Bound to Learn,Domestic,5.082974253948709,25,127.07435634871773,2,"SKUT2,SKUT4",2
11,7,Austin,Bound to Learn,Domestic,6.314731086093446,25,157.86827715233616,2,"SKUT1,SKUT2",3
11,16,Austin,Bound to Learn,Domestic,13.243066679906523,1,13.243066679906523,1,SKUT1,4
11,2,Austin,Bound to Learn,Domestic,24.064821164524666,1,24.064821164524666,1,SKUT4,5
11,14,Austin,Bound to Learn,Domestic,29.376093741123146,16,470.01749985797034,1,SKUT3,6
12,17,Austin,Bound to Learn,Domestic,6.902785331551423,25,172.56963328878558,1,SKUT2,0
12,19,Austin,Bound to Learn,Domestic,4.2727980850429175,1,4.2727980850429175,1,SKUT1,1
12,10,Austin,Bound to Learn,Domestic,22.673344931920187,2,45.346689863840375,2,"SKUT1,SKUT4",2
12,4,Austin,Bound to Learn,Domestic,28.5508124054421,14,399.7113736761894,1,SKUT3,3
12,19,Austin,Bound to Learn,Domestic,13.474201693400428,1,13.474201693400428,1,SKUT1,4
12,21,Austin,Bound to Learn,Domestic,7.01109633560662,26,182.28850472577213,2,"SKUT1,SKUT2",5
12,13,Austin,Bound to Learn,Domestic,31.3648004435423,16,501.8368070966768,3,"SKUT1,SKUT3,SKUT4",6
12,8,Austin,Bound to Learn,Domestic,0.9231036987487173,16,14.769659179979477,3,"SKUT1,SKUT3,SKUT4",7
12,18,Austin,Bound to Learn,Domestic,7.692354149634999,14,107.69295809488999,1,SKUT3,8
12,15,Austin,Bound to Learn,Domestic,5.324179874563737,25,133.10449686409342,1,SKUT2,9
13,14,Austin,Bound to Learn,Domestic,3.8903683416034327,37,143.94362863932702,2,"SKUT2,SKUT3",0
13,1,Austin,Bound to Learn,Domestic,0.7058209295360094,15,10.58731394304014,3,"SKUT2,SKUT3,SKUT4",1
13,21,Austin,Bound to Learn,Domestic,10.845803362733824,1,10.845803362733824,1,SKUT1,2
13,9,Austin,Bound to Learn,Domestic,35.091277381387464,17,596.5517154835869,3,"SKUT1,SKUT3,SKUT4",3
13,11,Austin,Bound to Learn,Domestic,17.14174314608639,1,17.14174314608639,1,SKUT4,4
13,3,Austin,Bound to Learn,Domestic,52.67389814621171,16,842.7823703393874,2,"SKUT1,SKUT3",5
13,13,Austin,Bound to Learn,Domestic,13.855808521990834,1,13.855808521990834,1,SKUT4,6
14,18,Austin,Bound to Learn,Domestic,10.72946911263608,1,10.72946911263608,1,SKUT1,0
14,5,Austin,Bound to Learn,Domestic,8.270920729126074,17,140.60565239514324,3,"SKUT1,SKUT3,SKUT4",1
14,2,Austin,Bound to Learn,Domestic,17.680998541621474,15,265.2149781243221,1,SKUT3,2
14,6,Austin,Bound to Learn,Domestic,2.6542043929280164,16,42.46727028684826,2,"SKUT1,SKUT3",3
14,17,Austin,Bound to Learn,Domestic,31.876935263663103,15,478.15402895494657,1,SKUT3,4
14,4,Austin,Bound to Learn,Domestic,2.3173856767493057,16,37.07817082798889,2,"SKUT3,SKUT4",5
14,2,Austin,Bound to Learn,Domestic,27.899265669421926,15,418.4889850413289,1,SKUT3,6
15,14,Austin,Bound to Learn,Domestic,6.835936862286713,1,6.835936862286713,1,SKUT4,0
15,6,Austin,Bound to Learn,Domestic,13.68792215556347,16,219.00675448901552,1,SKUT3,1
15,10,Austin,Bound to Learn,Domestic,0.6708335384289609,27,18.112505537581942,1,SKUT2,2
15,9,Austin,Bound to Learn,Domestic,0.5682464090686056,16,9.09194254509769,1,SKUT3,3
16,4,Austin,Bound to Learn,Domestic,3.584581188836597,1,3.584581188836597,1,SKUT1,0
16,20,Austin,Bound to Learn,Domestic,37.21497459397897,1,37.21497459397897,1,SKUT4,1
16,19,Austin,Bound to Learn,Domestic,6.68149521593596,18,120.26691388684728,2,"SKUT1,SKUT3",2
16,21,Austin,Bound to Learn,Domestic,7.750104359102621,27,209.25281769577077,2,"SKUT2,SKUT4",3
16,15,Austin,Bound to Learn,Domestic,0.3145091554565826,17,5.346655642761904,1,SKUT3,4
16,15,Austin,Bound to Learn,Domestic,0.5808984032071639,17,9.875272854521786,1,SKUT3,5
17,7,Austin,Bound to Learn,Domestic,51.4999229506045,30,1544.997688518135,2,"SKUT1,SKUT2",0
17,15,Austin,Bound to Learn,Domestic,7.8975620257387895,21,165.84880254051458,2,"SKUT3,SKUT4",1
17,10,Austin,Bound to Learn,Domestic,0.3381770984646143,21,7.101719067756901,1,SKUT3,2
17,9,Austin,Bound to Learn,Domestic,3.3139939772518394,49,162.38570488534012,2,"SKUT2,SKUT3",3
17,6,Austin,Bound to Learn,Domestic,13.57846139334108,21,285.1476892601627,1,SKUT3,4
17,9,Austin,Bound to Learn,Domestic,6.208387539411299,49,304.2109894311536,2,"SKUT2,SKUT3",5
18,2,Austin,Bound to Learn,Domestic,64.0399691381871,21,1344.8393519019291,2,"SKUT1,SKUT3",0
18,12,Austin,Bound to Learn,Domestic,27.927354886079378,1,27.927354886079378,1,SKUT4,1
18,20,Austin,Bound to Learn,Domestic,2.2759122580850386,29,66.00145548446612,2,"SKUT2,SKUT4",2
18,3,Austin,Bound to Learn,Domestic,20.876848472967126,29,605.4286057160466,1,SKUT2,3
18,2,Austin,Bound to Learn,Domestic,39.91989046326471,21,838.3176997285589,2,"SKUT1,SKUT3",4
18,14,Austin,Bound to Learn,Domestic,1.1736985860571871,20,23.47397172114374,1,SKUT3,5
18,14,Austin,Bound to Learn,Domestic,11.48693511503302,20,229.7387023006604,1,SKUT3,6
18,8,Austin,Bound to Learn,Domestic,0.46331270248054096,20,9.266254049610819,1,SKUT3,7
18,13,Austin,Bound to Learn,Domestic,55.45644737484899,1,55.45644737484899,1,SKUT1,8
18,9,Austin,Bound to Learn,Domestic,34.09782774816968,2,68.19565549633936,2,"SKUT1,SKUT4",9
18,8,Austin,Bound to Learn,Domestic,35.35360493621825,20,707.0720987243649,1,SKUT3,10
18,4,Austin,Bound to Learn,Domestic,17.548864469227546,29,508.9170696075988,1,SKUT2,11
19,20,Austin,Bound to Learn,Domestic,12.447366030595038,1,12.447366030595038,1,SKUT4,0
19,19,Austin,Bound to Learn,Domestic,5.96640742766954,25,149.1601856917385,2,"SKUT3,SKUT4",1
19,15,Austin,Bound to Learn,Domestic,12.335095368452194,40,493.40381473808776,3,"SKUT1,SKUT2,SKUT4",2
19,7,Austin,Bound to Learn,Domestic,10.28611238420634,1,10.28611238420634,1,SKUT4,3
19,9,Austin,Bound to Learn,Domestic,47.36510582712161,25,1184.1276456780402,2,"SKUT3,SKUT4",4
20,4,Austin,Bound to Learn,Domestic,52.81581276989097,42,2218.2641363354205,2,"SKUT1,SKUT2",0
20,7,Austin,Bound to Learn,Domestic,0.3469184403395185,42,14.570574494259779,2,"SKUT2,SKUT4",1
20,21,Austin,Bound to Learn,Domestic,22.91199236427257,2,45.82398472854514,1,SKUT1,2
20,1,Austin,Bound to Learn,Domestic,23.404374537635537,36,842.5574833548793,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
20,13,Austin,Bound to Learn,Domestic,3.703333321141192,3,11.109999963423576,2,"SKUT1,SKUT4",4
20,21,Austin,Bound to Learn,Domestic,23.73445442265285,2,47.4689088453057,1,SKUT1,5
21,16,Austin,Bound to Learn,Domestic,7.062717580410478,1,7.062717580410478,1,SKUT4,0
21,15,Austin,Bound to Learn,Domestic,67.88085817754285,21,1425.4980217283999,2,"SKUT1,SKUT3",1
21,19,Austin,Bound to Learn,Domestic,3.6223645255334143,35,126.7827583936695,1,SKUT2,2
21,10,Austin,Bound to Learn,Domestic,3.995971953364708,2,7.991943906729416,1,SKUT1,3
21,14,Austin,Bound to Learn,Domestic,2.767999399745183,1,2.767999399745183,1,SKUT4,4
21,18,Austin,Bound to Learn,Domestic,5.795596343975234,21,121.70752322347991,2,"SKUT1,SKUT3",5
21,9,Austin,Bound to Learn,Domestic,30.74441796782309,35,1076.054628873808,1,SKUT2,6
21,19,Austin,Bound to Learn,Domestic,5.118126559569734,35,179.13442958494068,1,SKUT2,7
21,11,Austin,Bound to Learn,Domestic,11.234600783642668,54,606.668442316704,2,"SKUT2,SKUT3",8
21,21,Austin,Bound to Learn,Domestic,1.592919660078154,35,55.752188102735396,1,SKUT2,9
21,11,Austin,Bound to Learn,Domestic,1.742977692959979,54,94.12079541983886,2,"SKUT2,SKUT3",10
22,17,Austin,Bound to Learn,Domestic,11.648201624370623,1,11.648201624370623,1,SKUT1,0
22,7,Austin,Bound to Learn,Domestic,10.044476947399122,28,281.24535452717544,2,"SKUT1,SKUT2",1
22,3,Austin,Bound to Learn,Domestic,1.9326776000208485,19,36.72087440039612,1,SKUT3,2
22,3,Austin,Bound to Learn,Domestic,8.02422419267886,19,152.46025966089834,1,SKUT3,3
22,2,Austin,Bound to Learn,Domestic,8.551972814394201,45,384.83877664773905,2,"SKUT2,SKUT3",4
22,19,Austin,Bound to Learn,Domestic,9.065617395025244,27,244.7716696656816,2,"SKUT2,SKUT4",5
22,3,Austin,Bound to Learn,Domestic,2.3596411683308394,19,44.83318219828595,1,SKUT3,6
22,2,Austin,Bound to Learn,Domestic,0.1845220899072645,45,8.303494045826904,2,"SKUT2,SKUT3",7
22,16,Austin,Bound to Learn,Domestic,9.283950464511644,27,250.6666625418144,1,SKUT2,8
23,3,Austin,Bound to Learn,Domestic,42.023406596978816,17,714.3979121486399,2,"SKUT1,SKUT3",0
23,19,Austin,Bound to Learn,Domestic,1.2907533188207194,30,38.72259956462158,3,"SKUT1,SKUT2,SKUT4",1
23,21,Austin,Bound to Learn,Domestic,12.51231723912045,28,350.3448826953726,1,SKUT2,2
23,15,Austin,Bound to Learn,Domestic,20.145873917601453,1,20.145873917601453,1,SKUT4,3
23,2,Austin,Bound to Learn,Domestic,8.876922889298328,28,248.55384090035318,1,SKUT2,4
23,18,Austin,Bound to Learn,Domestic,3.4195329863481736,1,3.4195329863481736,1,SKUT1,5
23,19,Austin,Bound to Learn,Domestic,2.3158555591870287,30,69.47566677561086,3,"SKUT1,SKUT2,SKUT4",6
23,15,Austin,Bound to Learn,Domestic,10.575998703746228,1,10.575998703746228,1,SKUT4,7
24,10,Austin,Bound to Learn,Domestic,17.087364738348565,27,461.3588479354113,1,SKUT2,0
24,3,Austin,Bound to Learn,Domestic,24.875813091440328,42,1044.7841498404937,2,"SKUT2,SKUT3",1
24,7,Austin,Bound to Learn,Domestic,25.963438223596057,27,701.0128320370935,2,"SKUT1,SKUT2",2
24,21,Austin,Bound to Learn,Domestic,13.354287423339244,27,360.56576043015957,2,"SKUT2,SKUT4",3
25,7,Austin,Bound to Learn,Domestic,21.981229143688914,18,395.66212458640047,2,"SKUT1,SKUT3",0
25,17,Austin,Bound to Learn,Domestic,3.261327088319044,46,150.02104606267602,3,"SKUT2,SKUT3,SKUT4",1
25,20,Austin,Bound to Learn,Domestic,29.003307072382036,1,29.003307072382036,1,SKUT1,2
25,8,Austin,Bound to Learn,Domestic,33.472094791159,1,33.472094791159,1,SKUT1,3
25,1,Austin,Bound to Learn,Domestic,9.192175291555957,21,193.0356811226751,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
25,14,Austin,Bound to Learn,Domestic,24.578960279192536,46,1130.6321728428566,3,"SKUT1,SKUT2,SKUT3",5
25,3,Austin,Bound to Learn,Domestic,5.983473869421518,17,101.7190557801658,1,SKUT3,6
26,1,Austin,Bound to Learn,Domestic,25.525952260014368,2,51.051904520028735,3,"SKUT1,SKUT3,SKUT4",0
26,19,Austin,Bound to Learn,Domestic,4.362789541485067,42,183.2371607423728,3,"SKUT1,SKUT2,SKUT3",1
26,17,Austin,Bound to Learn,Domestic,27.513405931101648,25,687.8351482775412,3,"SKUT1,SKUT2,SKUT4",2
26,18,Austin,Bound to Learn,Domestic,5.119449642936216,42,215.01688500332105,3,"SKUT2,SKUT3,SKUT4",3
26,12,Austin,Bound to Learn,Domestic,17.13347014674124,18,308.4024626413423,1,SKUT3,4
26,14,Austin,Bound to Learn,Domestic,9.485284924431593,18,170.73512863976867,1,SKUT3,5
26,16,Austin,Bound to Learn,Domestic,2.067414156982992,19,39.28086898267684,2,"SKUT1,SKUT3",6
26,21,Austin,Bound to Learn,Domestic,43.78571536737825,41,1795.2143300625082,2,"SKUT2,SKUT3",7
26,16,Austin,Bound to Learn,Domestic,25.07971145277943,19,476.5145176028092,2,"SKUT1,SKUT3",8
26,11,Austin,Bound to Learn,Domestic,5.152903016763191,25,128.82257541907978,2,"SKUT1,SKUT2",9
26,4,Austin,Bound to Learn,Domestic,3.959729951388519,42,166.30865795831778,3,"SKUT1,SKUT2,SKUT3",10
27,6,Austin,Bound to Learn,Domestic,6.884060916053984,32,220.28994931372748,2,"SKUT2,SKUT4",0
27,1,Austin,Bound to Learn,Domestic,8.583824245024381,9,77.25441820521942,3,"SKUT2,SKUT3,SKUT4",1
27,5,Austin,Bound to Learn,Domestic,14.685916648223204,33,484.63524939136573,3,"SKUT1,SKUT2,SKUT4",2
27,5,Austin,Bound to Learn,Domestic,0.08085335776657848,33,2.66816080629709,3,"SKUT1,SKUT2,SKUT4",3
27,5,Austin,Bound to Learn,Domestic,6.8563893717968885,33,226.26084926929732,3,"SKUT1,SKUT2,SKUT4",4
27,14,Austin,Bound to Learn,Domestic,0.5119582340489839,1,0.5119582340489839,1,SKUT1,5
28,11,Austin,Bound to Learn,Domestic,4.839421642612374,2,9.678843285224747,1,SKUT1,0
28,2,Austin,Bound to Learn,Domestic,17.31463116615223,31,536.753566150719,2,"SKUT1,SKUT2",1
28,7,Austin,Bound to Learn,Domestic,14.890159308396008,52,774.2882840365924,3,"SKUT2,SKUT3,SKUT4",2
28,15,Austin,Bound to Learn,Domestic,8.732558522406414,1,8.732558522406414,1,SKUT4,3
28,13,Austin,Bound to Learn,Domestic,26.12887047985268,23,600.9640210366116,2,"SKUT3,SKUT4",4
28,18,Austin,Bound to Learn,Domestic,2.040670825895332,22,44.894758169697305,1,SKUT3,5
28,7,Austin,Bound to Learn,Domestic,6.297823507487696,52,327.48682238936016,3,"SKUT2,SKUT3,SKUT4",6
28,3,Austin,Bound to Learn,Domestic,1.1408128316837676,22,25.097882297042887,1,SKUT3,7
28,18,Austin,Bound to Learn,Domestic,29.502567681119793,22,649.0564889846354,1,SKUT3,8
28,10,Austin,Bound to Learn,Domestic,5.5759675937147675,52,289.9503148731679,3,"SKUT1,SKUT2,SKUT3",9
29,15,Austin,Bound to Learn,Domestic,44.57876996049328,26,1159.0480189728253,2,"SKUT2,SKUT4",0
29,8,Austin,Bound to Learn,Domestic,4.055641749072082,23,93.27976022865789,2,"SKUT3,SKUT4",1
29,13,Austin,Bound to Learn,Domestic,6.734959293233878,48,323.27804607522614,3,"SKUT1,SKUT2,SKUT3",2
29,9,Austin,Bound to Learn,Domestic,47.228449135593934,22,1039.0258809830666,1,SKUT3,3
29,11,Austin,Bound to Learn,Domestic,30.954367015023827,24,742.9048083605719,3,"SKUT1,SKUT3,SKUT4",4
29,20,Austin,Bound to Learn,Domestic,31.651296173041732,1,31.651296173041732,1,SKUT4,5
29,3,Austin,Bound to Learn,Domestic,3.0014224871170354,1,3.0014224871170354,1,SKUT1,6
29,13,Austin,Bound to Learn,Domestic,0.11059892867626203,48,5.3087485764605775,3,"SKUT1,SKUT2,SKUT3",7
29,15,Austin,Bound to Learn,Domestic,27.8175889259442,26,723.2573120745492,2,"SKUT2,SKUT4",8
29,8,Austin,Bound to Learn,Domestic,15.682155758230968,23,360.68958243931223,2,"SKUT3,SKUT4",9
