Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,17,Austin,Bound to Learn,Domestic,27.028803447747737,13,351.3744448207206,2,"SKUT1,SKUT3",0
1,13,Austin,Bound to Learn,Domestic,7.0974206594371845,1,7.0974206594371845,1,SKUT4,1
1,3,Austin,Bound to Learn,Domestic,16.198082248151668,2,32.396164496303335,2,"SKUT1,SKUT4",2
1,2,Austin,Bound to Learn,Domestic,1.524954563913396,23,35.0739549700081,2,"SKUT1,SKUT2",3
1,21,Austin,Bound to Learn,Domestic,3.584014030776543,13,46.592182400095055,3,"SKUT1,SKUT3,SKUT4",4
1,4,Austin,Bound to Learn,Domestic,5.93289710644672,35,207.6513987256352,3,"SKUT1,SKUT2,SKUT3",5
1,6,Austin,Bound to Learn,Domestic,0.745137455071667,12,8.941649460860003,1,SKUT3,6
2,5,Austin,Bound to Learn,Domestic,28.582705989853345,14,400.15788385794684,2,"SKUT3,SKUT4",0
2,9,Austin,Bound to Learn,Domestic,27.281789579409352,23,627.4811603264151,2,"SKUT1,SKUT2",1
2,9,Austin,Bound to Learn,Domestic,5.952123308895647,23,136.8988361045999,2,"SKUT1,SKUT2",2
2,21,Austin,Bound to Learn,Domestic,16.82552395722263,1,16.82552395722263,1,SKUT1,3
2,21,Austin,Bound to Learn,Domestic,9.27975509086729,1,9.27975509086729,1,SKUT1,4
2,18,Austin,Bound to Learn,Domestic,37.59010047162481,22,826.9822103757458,1,SKUT2,5
2,4,Austin,Bound to Learn,Domestic,3.1787131087754443,1,3.1787131087754443,1,SKUT1,6
2,21,Austin,Bound to Learn,Domestic,7.735871762799201,1,7.735871762799201,1,SKUT1,7
2,4,Austin,Bound to Learn,Domestic,22.772379023181625,1,22.772379023181625,1,SKUT1,8
2,6,Austin,Bound to Learn,Domestic,1.9247123755422275,22,42.34367226192901,1,SKUT2,9
2,21,Austin,Bound to Learn,Domestic,5.9474090228774825,1,5.9474090228774825,1,SKUT1,10
2,19,Austin,Bound to Learn,Domestic,10.044895615730805,23,231.03259916180852,3,"SKUT1,SKUT2,SKUT4",11
3,11,Austin,Bound to Learn,Domestic,3.508525624003277,20,70.17051248006554,1,SKUT2,0
