Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,20,Austin,Bound to Learn,Domestic,10.395349792746405,1,10.395349792746405,1,SKUT1,0
1,6,Austin,Bound to Learn,Domestic,0.2127188762350948,12,2.552626514821138,1,SKUT3,1
1,14,Austin,Bound to Learn,Domestic,3.232837173684277,35,113.1493010789497,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
1,21,Austin,Bound to Learn,Domestic,0.9859805236896391,13,12.817746807965309,3,"SKUT1,SKUT3,SKUT4",3
5,12,Austin,Bound to Learn,Domestic,3.8367538499935234,2,7.673507699987047,2,"SKUT1,SKUT4",0
6,17,Austin,Bound to Learn,Domestic,1.6604620833780608,21,34.86970375093928,1,SKUT2,0
7,7,Austin,Bound to Learn,Domestic,5.053657601641236,1,5.053657601641236,1,SKUT4,0
9,2,Austin,Bound to Learn,Domestic,1.8190536368173824,46,83.67646729359959,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
9,20,Austin,Bound to Learn,Domestic,0.1294778014906409,21,2.7190338313034585,3,"SKUT1,SKUT3,SKUT4",1
10,6,Austin,Bound to Learn,Domestic,0.6198557899821001,1,0.6198557899821001,1,SKUT1,0
10,6,Austin,Bound to Learn,Domestic,1.3058071862386207,1,1.3058071862386207,1,SKUT1,1
10,11,Austin,Bound to Learn,Domestic,4.312341229531163,1,4.312341229531163,1,SKUT1,2
10,11,Austin,Bound to Learn,Domestic,6.802863673968135,1,6.802863673968135,1,SKUT1,3
10,15,Austin,Bound to Learn,Domestic,3.61531740745162,17,61.46039592667754,2,"SKUT1,SKUT3",4
12,10,Austin,Bound to Learn,Domestic,12.507682476559028,2,25.015364953118056,2,"SKUT1,SKUT4",0
12,6,Austin,Bound to Learn,Domestic,2.050938211510048,1,2.050938211510048,1,SKUT1,1
12,1,Austin,Bound to Learn,Domestic,3.569840348902688,37,132.08409290939946,4,"SKUT1,SKUT2,SKUT3,SKUT4",2
12,17,Austin,Bound to Learn,Domestic,0.0022413297956461213,25,0.05603324489115303,1,SKUT2,3
12,14,Austin,Bound to Learn,Domestic,4.1230207663222345,25,103.07551915805587,1,SKUT2,4
13,10,Austin,Bound to Learn,Domestic,2.634201498840647,17,44.781425480291,3,"SKUT1,SKUT3,SKUT4",0
14,15,Austin,Bound to Learn,Domestic,1.405467081634379,15,21.082006224515688,1,SKUT3,0
15,2,Austin,Bound to Learn,Domestic,0.9973826026246453,1,0.9973826026246453,1,SKUT1,0
16,16,Austin,Bound to Learn,Domestic,0.4495079993077175,1,0.4495079993077175,1,SKUT4,0
16,17,Austin,Bound to Learn,Domestic,1.4390616338160154,1,1.4390616338160154,1,SKUT1,1
17,9,Austin,Bound to Learn,Domestic,5.676970825778021,49,278.17157046312303,2,"SKUT2,SKUT3",0
18,8,Austin,Bound to Learn,Domestic,0.17803863536179082,20,3.5607727072358166,1,SKUT3,0
19,1,Austin,Bound to Learn,Domestic,1.4609860390751033,51,74.51028799283027,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
19,21,Austin,Bound to Learn,Domestic,0.04820392701938596,1,0.04820392701938596,1,SKUT4,1
20,10,Austin,Bound to Learn,Domestic,0.8093211374862778,28,22.660991849615776,1,SKUT3,0
20,9,Austin,Bound to Learn,Domestic,0.6958579170868353,2,1.3917158341736706,1,SKUT4,1
21,2,Austin,Bound to Learn,Domestic,4.978975008231714,16,79.66360013170743,2,"SKUT3,SKUT4",0
22,13,Austin,Bound to Learn,Domestic,0.2719330921763894,27,7.342193488762513,1,SKUT2,0
