Month,Day,Facility,Supplier,Supplier_Type,Delay_Duration_Days,Trucks_Affected,Truck_Days_Delay,Num_SKUs_Affected,SKUs_Affected,Event_Index
1,18,Austin,Bound to Learn,Domestic,36.60981535616231,13,475.92759963011,2,"SKUT1,SKUT3",0
1,18,Austin,Bound to Learn,Domestic,1.9217949261508382,13,24.983334039960898,2,"SKUT1,SKUT3",1
1,3,Austin,Bound to Learn,Domestic,29.26243166009154,2,58.52486332018308,2,"SKUT1,SKUT4",2
1,1,Austin,Bound to Learn,Domestic,13.384638468556341,35,468.4623463994719,4,"SKUT1,SKUT2,SKUT3,SKUT4",3
1,14,Austin,Bound to Learn,Domestic,4.928519243755285,35,172.498173531435,4,"SKUT1,SKUT2,SKUT3,SKUT4",4
1,9,Austin,Bound to Learn,Domestic,9.504964978018135,12,114.05957973621761,1,SKUT3,5
1,1,Austin,Bound to Learn,Domestic,7.824823056050454,35,273.8688069617659,4,"SKUT1,SKUT2,SKUT3,SKUT4",6
2,21,Austin,Bound to Learn,Domestic,4.260242732389302,1,4.260242732389302,1,SKUT1,0
2,16,Austin,Bound to Learn,Domestic,0.9938914900911825,13,12.920589371185372,1,SKUT3,1
2,4,Austin,Bound to Learn,Domestic,1.6389631231131754,1,1.6389631231131754,1,SKUT1,2
2,10,Austin,Bound to Learn,Domestic,7.4485693714203505,22,163.8685261712477,1,SKUT2,3
2,17,Austin,Bound to Learn,Domestic,4.226359901452392,1,4.226359901452392,1,SKUT4,4
2,6,Austin,Bound to Learn,Domestic,0.17535338562566125,22,3.8577744837645476,1,SKUT2,5
2,21,Austin,Bound to Learn,Domestic,4.448072800356548,1,4.448072800356548,1,SKUT1,6
2,14,Austin,Bound to Learn,Domestic,9.853267566315449,13,128.09247836210082,1,SKUT3,7
2,17,Austin,Bound to Learn,Domestic,1.084832580872001,1,1.084832580872001,1,SKUT4,8
2,12,Austin,Bound to Learn,Domestic,9.687633316549675,36,348.7547993957883,3,"SKUT1,SKUT2,SKUT3",9
2,8,Austin,Bound to Learn,Domestic,0.7008882424380759,35,24.531088485332656,3,"SKUT2,SKUT3,SKUT4",10
2,4,Austin,Bound to Learn,Domestic,9.218595090470304,1,9.218595090470304,1,SKUT1,11
2,9,Austin,Bound to Learn,Domestic,1.559724364568255,23,35.87366038506987,2,"SKUT1,SKUT2",12
2,12,Austin,Bound to Learn,Domestic,5.749672039363993,36,206.98819341710376,3,"SKUT1,SKUT2,SKUT3",13
3,14,Austin,Bound to Learn,Domestic,55.80444415546456,1,55.80444415546456,1,SKUT1,0
3,17,Austin,Bound to Learn,Domestic,9.019517700870844,20,180.39035401741688,1,SKUT2,1
3,3,Austin,Bound to Learn,Domestic,10.423359206865188,1,10.423359206865188,1,SKUT4,2
3,16,Austin,Bound to Learn,Domestic,11.587621675236358,2,23.175243350472716,2,"SKUT1,SKUT4",3
3,12,Austin,Bound to Learn,Domestic,11.650475694007984,21,244.65998957416767,2,"SKUT1,SKUT2",4
3,7,Austin,Bound to Learn,Domestic,1.9206293929640341,17,32.65069968038858,2,"SKUT1,SKUT3",5
3,9,Austin,Bound to Learn,Domestic,34.94392783995831,16,559.102845439333,1,SKUT3,6
4,12,Austin,Bound to Learn,Domestic,6.693696271574036,25,167.34240678935092,1,SKUT2,0
4,16,Austin,Bound to Learn,Domestic,16.15989207455516,17,274.7181652674377,3,"SKUT1,SKUT3,SKUT4",1
4,18,Austin,Bound to Learn,Domestic,25.219037902809294,17,428.723644347758,3,"SKUT1,SKUT3,SKUT4",2
4,2,Austin,Bound to Learn,Domestic,4.785925618962487,1,4.785925618962487,1,SKUT4,3
4,13,Austin,Bound to Learn,Domestic,12.613803818505067,41,517.1659565587078,3,"SKUT2,SKUT3,SKUT4",4
4,13,Austin,Bound to Learn,Domestic,1.4377372758898401,41,58.94722831148344,3,"SKUT2,SKUT3,SKUT4",5
5,15,Austin,Bound to Learn,Domestic,11.425015453277329,2,22.850030906554657,2,"SKUT1,SKUT4",0
5,5,Austin,Bound to Learn,Domestic,12.915119962185148,27,348.708238978999,1,SKUT2,1
5,21,Austin,Bound to Learn,Domestic,26.133083045189046,27,705.5932422201042,1,SKUT2,2
5,5,Austin,Bound to Learn,Domestic,2.876945629378863,27,77.6775319932293,1,SKUT2,3
5,4,Austin,Bound to Learn,Domestic,4.348756639363207,45,195.6940487713443,3,"SKUT1,SKUT2,SKUT3",4
5,7,Austin,Bound to Learn,Domestic,2.0494515515659995,2,4.098903103131999,2,"SKUT1,SKUT4",5
5,9,Austin,Bound to Learn,Domestic,40.891955501364905,18,736.0551990245683,1,SKUT3,6
5,21,Austin,Bound to Learn,Domestic,1.5691516924980566,27,42.36709569744753,1,SKUT2,7
5,4,Austin,Bound to Learn,Domestic,1.5197297581892042,45,68.3878391185142,3,"SKUT1,SKUT2,SKUT3",8
5,10,Austin,Bound to Learn,Domestic,3.5530742462658473,28,99.48607889544373,2,"SKUT1,SKUT2",9
5,12,Austin,Bound to Learn,Domestic,0.715464617601076,2,1.430929235202152,2,"SKUT1,SKUT4",10
5,5,Austin,Bound to Learn,Domestic,35.50031697232631,27,958.5085582528104,1,SKUT2,11
6,9,Austin,Bound to Learn,Domestic,23.446742036708287,22,515.8283248075822,2,"SKUT2,SKUT4",0
6,4,Austin,Bound to Learn,Domestic,8.665960253499462,20,173.31920506998924,2,"SKUT1,SKUT3",1
6,13,Austin,Bound to Learn,Domestic,10.546960212852754,1,10.546960212852754,1,SKUT4,2
6,11,Austin,Bound to Learn,Domestic,5.885699482346575,19,111.82829016458493,1,SKUT3,3
6,5,Austin,Bound to Learn,Domestic,5.589853405293228,1,5.589853405293228,1,SKUT1,4
6,2,Austin,Bound to Learn,Domestic,25.06274393380184,19,476.192134742235,1,SKUT3,5
6,19,Austin,Bound to Learn,Domestic,32.62925883083202,22,717.8436942783045,2,"SKUT2,SKUT4",6
6,2,Austin,Bound to Learn,Domestic,46.14355747889394,19,876.7275920989848,1,SKUT3,7
6,16,Austin,Bound to Learn,Domestic,22.27050228851916,19,423.13954348186405,1,SKUT3,8
6,6,Austin,Bound to Learn,Domestic,4.902787324806968,22,107.8613211457533,2,"SKUT1,SKUT2",9
7,4,Austin,Bound to Learn,Domestic,12.349192967516414,2,24.698385935032828,1,SKUT1,0
7,4,Austin,Bound to Learn,Domestic,5.38370082896073,2,10.76740165792146,1,SKUT1,1
7,17,Austin,Bound to Learn,Domestic,19.662366037729154,22,432.5720528300414,2,"SKUT3,SKUT4",2
7,5,Austin,Bound to Learn,Domestic,0.6802814209292741,32,21.769005469736772,1,SKUT2,3
7,10,Austin,Bound to Learn,Domestic,1.9952813725067156,2,3.990562745013431,2,"SKUT1,SKUT4",4
7,9,Austin,Bound to Learn,Domestic,19.007867516430736,2,38.01573503286147,1,SKUT1,5
7,3,Austin,Bound to Learn,Domestic,3.3326332458728247,21,69.98529816332932,1,SKUT3,6
8,4,Austin,Bound to Learn,Domestic,57.66727570844394,22,1268.6800655857667,1,SKUT3,0
8,6,Austin,Bound to Learn,Domestic,25.21075561505488,2,50.42151123010976,1,SKUT1,1
8,15,Austin,Bound to Learn,Domestic,12.266611101774519,22,269.8654442390394,1,SKUT3,2
8,11,Austin,Bound to Learn,Domestic,18.138052830004945,2,36.27610566000989,1,SKUT1,3
8,18,Austin,Bound to Learn,Domestic,6.913026286790682,2,13.826052573581364,1,SKUT1,4
8,1,Austin,Bound to Learn,Domestic,19.148400825757776,24,459.5616198181866,3,"SKUT1,SKUT3,SKUT4",5
8,21,Austin,Bound to Learn,Domestic,11.324549879314883,22,249.14009734492743,1,SKUT3,6
8,7,Austin,Bound to Learn,Domestic,0.3140491159747189,29,9.107424363266848,1,SKUT2,7
8,2,Austin,Bound to Learn,Domestic,13.930648155197575,26,362.19685203513694,2,"SKUT2,SKUT4",8
8,12,Austin,Bound to Learn,Domestic,6.509734136124259,22,143.2141509947337,1,SKUT3,9
8,15,Austin,Bound to Learn,Domestic,7.8644738724120105,22,173.01842519306422,1,SKUT3,10
8,13,Austin,Bound to Learn,Domestic,18.22551259444244,24,437.41230226661855,2,"SKUT1,SKUT3",11
8,20,Austin,Bound to Learn,Domestic,9.473068118582692,2,18.946136237165383,1,SKUT1,12
9,13,Austin,Bound to Learn,Domestic,19.525616910043638,44,859.12714404192,2,"SKUT2,SKUT3",0
9,21,Austin,Bound to Learn,Domestic,5.930654243519406,2,11.861308487038812,2,"SKUT1,SKUT4",1
9,11,Austin,Bound to Learn,Domestic,7.9491628917688235,2,15.898325783537647,2,"SKUT1,SKUT4",2
9,21,Austin,Bound to Learn,Domestic,16.120087602533946,2,32.24017520506789,2,"SKUT1,SKUT4",3
9,11,Austin,Bound to Learn,Domestic,2.098769455428013,2,4.197538910856026,2,"SKUT1,SKUT4",4
9,9,Austin,Bound to Learn,Domestic,0.6826940267931491,20,13.653880535862982,2,"SKUT3,SKUT4",5
9,2,Austin,Bound to Learn,Domestic,17.378206423795255,46,799.3974954945818,4,"SKUT1,SKUT2,SKUT3,SKUT4",6
9,17,Austin,Bound to Learn,Domestic,12.262640027517174,1,12.262640027517174,1,SKUT1,7
10,5,Austin,Bound to Learn,Domestic,22.783168581252067,2,45.566337162504134,2,"SKUT1,SKUT4",0
10,18,Austin,Bound to Learn,Domestic,12.072990597690206,16,193.1678495630433,1,SKUT3,1
10,10,Austin,Bound to Learn,Domestic,3.0206853168332075,17,51.35165038616453,2,"SKUT1,SKUT3",2
10,18,Austin,Bound to Learn,Domestic,5.01734901887849,16,80.27758430205584,1,SKUT3,3
11,12,Austin,Bound to Learn,Domestic,37.03419552849889,16,592.5471284559823,1,SKUT3,0
11,18,Austin,Bound to Learn,Domestic,3.029326211574517,40,121.17304846298069,2,"SKUT2,SKUT3",1
11,13,Austin,Bound to Learn,Domestic,25.79324338697144,1,25.79324338697144,1,SKUT4,2
11,13,Austin,Bound to Learn,Domestic,20.906397069554494,1,20.906397069554494,1,SKUT4,3
11,14,Austin,Bound to Learn,Domestic,20.16896123527401,16,322.7033797643842,1,SKUT3,4
11,6,Austin,Bound to Learn,Domestic,20.335689285426817,25,508.39223213567044,2,"SKUT1,SKUT2",5
11,1,Austin,Bound to Learn,Domestic,5.858637796817942,45,263.6387008568074,3,"SKUT1,SKUT2,SKUT3",6
11,8,Austin,Bound to Learn,Domestic,17.072896938466563,2,34.145793876933126,2,"SKUT1,SKUT4",7
11,20,Austin,Bound to Learn,Domestic,20.879047973256533,26,542.8552473046699,3,"SKUT1,SKUT2,SKUT4",8
12,2,Austin,Bound to Learn,Domestic,14.75172666352888,39,575.3173398776263,4,"SKUT1,SKUT2,SKUT3,SKUT4",0
12,14,Austin,Bound to Learn,Domestic,37.90894527242213,25,947.7236318105532,1,SKUT2,1
12,6,Austin,Bound to Learn,Domestic,2.96304877997563,1,2.96304877997563,1,SKUT1,2
12,3,Austin,Bound to Learn,Domestic,16.688419009084317,14,233.63786612718044,1,SKUT3,3
12,12,Austin,Bound to Learn,Domestic,36.384340043005125,1,36.384340043005125,1,SKUT4,4
12,7,Austin,Bound to Learn,Domestic,19.98762250607045,1,19.98762250607045,1,SKUT4,5
12,8,Austin,Bound to Learn,Domestic,1.7266518143554417,16,27.626429029687067,3,"SKUT1,SKUT3,SKUT4",6
12,14,Austin,Bound to Learn,Domestic,10.261124216569291,25,256.5281054142323,1,SKUT2,7
12,4,Austin,Bound to Learn,Domestic,20.97151898644733,14,293.6012658102626,1,SKUT3,8
13,11,Austin,Bound to Learn,Domestic,6.956776708809637,1,6.956776708809637,1,SKUT4,0
13,2,Austin,Bound to Learn,Domestic,6.5864987521874125,1,6.5864987521874125,1,SKUT1,1
13,12,Austin,Bound to Learn,Domestic,2.0855499206207675,16,33.36879872993228,2,"SKUT3,SKUT4",2
13,10,Austin,Bound to Learn,Domestic,0.2541972267031283,17,4.321352853953181,3,"SKUT1,SKUT3,SKUT4",3
13,5,Austin,Bound to Learn,Domestic,3.6730274911824985,23,84.47963229719747,2,"SKUT1,SKUT2",4
13,6,Austin,Bound to Learn,Domestic,7.597475669196498,16,121.55961070714397,2,"SKUT3,SKUT4",5
13,17,Austin,Bound to Learn,Domestic,3.818163562266242,23,87.81776193212357,2,"SKUT1,SKUT2",6
13,8,Austin,Bound to Learn,Domestic,10.731052967761137,1,10.731052967761137,1,SKUT1,7
13,7,Austin,Bound to Learn,Domestic,5.624500331051962,22,123.73900728314317,1,SKUT2,8
13,19,Austin,Bound to Learn,Domestic,22.354753863260086,16,357.6760618121614,2,"SKUT3,SKUT4",9
13,1,Austin,Bound to Learn,Domestic,11.939877277027579,15,179.09815915541367,3,"SKUT2,SKUT3,SKUT4",10
13,16,Austin,Bound to Learn,Domestic,9.42502519951559,23,216.77557958885856,2,"SKUT2,SKUT4",11
13,19,Austin,Bound to Learn,Domestic,4.7723939188410665,16,76.35830270145706,2,"SKUT3,SKUT4",12
14,6,Austin,Bound to Learn,Domestic,52.855987044991636,16,845.6957927198662,2,"SKUT1,SKUT3",0
14,6,Austin,Bound to Learn,Domestic,2.118411637775174,16,33.894586204402785,2,"SKUT1,SKUT3",1
14,13,Austin,Bound to Learn,Domestic,7.84129939811756,19,148.98468856423364,1,SKUT2,2
14,6,Austin,Bound to Learn,Domestic,3.5272938125569873,16,56.436701000911796,2,"SKUT1,SKUT3",3
14,7,Austin,Bound to Learn,Domestic,2.6867802649969903,1,2.6867802649969903,1,SKUT1,4
14,18,Austin,Bound to Learn,Domestic,11.06711335001238,1,11.06711335001238,1,SKUT1,5
14,8,Austin,Bound to Learn,Domestic,9.652362267788632,19,183.394883087984,1,SKUT2,6
14,21,Austin,Bound to Learn,Domestic,20.79810591739455,19,395.1640124304965,1,SKUT2,7
14,19,Austin,Bound to Learn,Domestic,9.62622497436373,19,182.89827451291086,1,SKUT2,8
14,7,Austin,Bound to Learn,Domestic,7.997460029172089,1,7.997460029172089,1,SKUT1,9
15,6,Austin,Bound to Learn,Domestic,15.453626160934618,16,247.2580185749539,1,SKUT3,0
15,9,Austin,Bound to Learn,Domestic,13.580275070842994,16,217.2844011334879,1,SKUT3,1
15,6,Austin,Bound to Learn,Domestic,4.082455113480618,16,65.31928181568989,1,SKUT3,2
15,15,Austin,Bound to Learn,Domestic,28.30381836643206,2,56.60763673286412,2,"SKUT1,SKUT4",3
15,2,Austin,Bound to Learn,Domestic,15.788735222043279,1,15.788735222043279,1,SKUT1,4
15,11,Austin,Bound to Learn,Domestic,10.92780628458351,2,21.85561256916702,2,"SKUT1,SKUT4",5
15,6,Austin,Bound to Learn,Domestic,20.646690722294203,16,330.34705155670724,1,SKUT3,6
15,6,Austin,Bound to Learn,Domestic,31.04744560413706,16,496.75912966619296,1,SKUT3,7
15,5,Austin,Bound to Learn,Domestic,16.528562706097507,1,16.528562706097507,1,SKUT4,8
16,14,Austin,Bound to Learn,Domestic,1.3750880980588147,1,1.3750880980588147,1,SKUT1,0
16,17,Austin,Bound to Learn,Domestic,48.91333550802119,1,48.91333550802119,1,SKUT1,1
16,17,Austin,Bound to Learn,Domestic,9.83576836744839,1,9.83576836744839,1,SKUT1,2
16,4,Austin,Bound to Learn,Domestic,8.609649103319384,1,8.609649103319384,1,SKUT1,3
16,13,Austin,Bound to Learn,Domestic,6.583067430712674,1,6.583067430712674,1,SKUT1,4
16,15,Austin,Bound to Learn,Domestic,45.41801142886153,17,772.106194290646,1,SKUT3,5
16,16,Austin,Bound to Learn,Domestic,14.739102954132454,1,14.739102954132454,1,SKUT4,6
16,13,Austin,Bound to Learn,Domestic,2.1266982717653105,1,2.1266982717653105,1,SKUT1,7
16,1,Austin,Bound to Learn,Domestic,14.281817732882132,19,271.3545369247605,3,"SKUT1,SKUT3,SKUT4",8
17,20,Austin,Bound to Learn,Domestic,2.2679265771061967,21,47.62645811923013,1,SKUT3,0
17,10,Austin,Bound to Learn,Domestic,11.668013214614627,21,245.02827750690716,1,SKUT3,1
17,20,Austin,Bound to Learn,Domestic,9.825548596419676,21,206.33652052481318,1,SKUT3,2
17,19,Austin,Bound to Learn,Domestic,1.0563020259945635,21,22.18234254588583,2,"SKUT3,SKUT4",3
17,12,Austin,Bound to Learn,Domestic,19.20402421044439,1,19.20402421044439,1,SKUT4,4
17,10,Austin,Bound to Learn,Domestic,48.126290464101814,21,1010.6520997461381,1,SKUT3,5
17,3,Austin,Bound to Learn,Domestic,6.88374453310596,22,151.44237972833113,2,"SKUT1,SKUT3",6
17,2,Austin,Bound to Learn,Domestic,19.214858138736698,1,19.214858138736698,1,SKUT4,7
17,3,Austin,Bound to Learn,Domestic,55.65581598200774,22,1224.4279516041702,2,"SKUT1,SKUT3",8
17,13,Austin,Bound to Learn,Domestic,12.141233631807033,21,254.9659062679477,1,SKUT3,9
17,16,Austin,Bound to Learn,Domestic,3.677023897845307,21,77.21750185475145,1,SKUT3,10
17,1,Austin,Bound to Learn,Domestic,27.580400764570843,37,1020.4748282891212,3,"SKUT1,SKUT2,SKUT3",11
17,7,Austin,Bound to Learn,Domestic,3.0337640052578623,30,91.01292015773586,2,"SKUT1,SKUT2",12
18,8,Austin,Bound to Learn,Domestic,5.1079817501725095,20,102.15963500345019,1,SKUT3,0
